39774,IA001001002006006004000000000000000000,6,1453,Balancesheet,Yes,No,Assets:Current Assets:Cash and Cash Equivalents:Call Deposits and Investments:Deposit taking Institutions:CALL ACCOUNT:Interest Earned,Interest Earned,38090,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,6,NULL,N/a,All,NULL,BB82384D-59EC-41A0-9CAE-0F1505B5D4A4,1A991A5D-B1B8-4DE4-950B-E86B53874EA9,"Interest earned debited to the account,  that increases assets within the accounting period.",1,v69,NULL
40075,IA001001002001002005000000000000000000,6,1050,Balancesheet,Yes,No,Assets:Current Assets:Cash and Cash Equivalents:Call Deposits and Investments:Special Deposit for the Payment of Interest:DISASTER:Charges,Charges,38131,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,6,NULL,N/a,All,NULL,8068042E-6D18-4A29-B13B-9FB9DCD7CCC9,1ADDAB32-0D1E-446C-91DD-E046D14B3A08,"Bank and other finance charges credited to the assets, that decreases within the accounting period.",1,v69,NULL
26939,IE006002009000000000000000000000000000,3,2016,Expenditure,Yes,No,"Expenditure:Interest, Dividends and Rent on Land:Interest Paid:Deposits",Deposits,19410,2,NULL,1,NULL,2,NULL,0,NULL,N/a,ITEM,3,NULL,N/a,All,NULL,FAE352BE-EE71-4383-8D61-A7AF9091F49A,3D588FFD-6E21-46D8-8470-6A859BA2187A,"The payment of interest on deposits for example rent, consumer accounts (water and electricity), etc.",1,v69,NULL
14235,IR003001001003000000000000000000000000,4,513,Revenue,Yes,No,"Revenue:Non-exchange Revenue:Fines, Penalties and Forfeits:Fines:Law Enforcement",Law Enforcement,14105,2,NULL,1,NULL,2,NULL,0,NULL,N/a,ITEM,4,NULL,N/a,All,NULL,1764A187-F536-4CDB-90EA-854CF1EF242D,B1103860-1A79-40B4-8726-C7145FD4D001,"This account is to be used for any other fines than traffic, illegal water and electricity use, building fines, etc",1,v69,NULL
33623,IA002015001009002003002000000000000000,7,9146,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Cost Model:Furniture and Office Equipment:Future Use:Accumulated Impairment:Impairment",Impairment,33782,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,7,NULL,N/a,All,NULL,60057D12-D156-49DC-973E-759D342199D8,09F4C138-F893-4C67-A647-32723D5C34D0,"An impairment is a loss in the future economic benefits or service potential of an asset, over and above the systematic recognition of the loss of the asset’s future economic benefits or service potential through depreciation. This account is used to record the increase in the loss.",1,v69,NULL
33222,IE008001001005000000000000000000000000,4,2038,Expenditure,Yes,No,Expenditure:Remuneration of Councillors:Speaker:Allowances and Service Related Benefits:Market Related Non-pensionable Allowance,Market Related Non-pensionable Allowance,32603,2,NULL,1,NULL,2,NULL,0,NULL,N/a,ITEM,4,NULL,N/a,All,NULL,60E97969-4A14-44CB-A10B-EE2E76B52451,F8C1D415-6584-4FC9-99A2-F81483C805D4,"An allowance paid to attract and retain a suitably qualified and competent person where the approved pay range is not sufficient to attract and retain such a person, and is paid in addition to the total remuneration package.",1,v69,NULL
17238,IA002016002002003000000000000000000000,5,12549,Balancesheet,Yes,No,Assets:Non-current Assets:Construction Work-in-progress:Acquisitions:Own Account Construction:Cost of Site Preparation,Cost of Site Preparation,6418,1,NULL,2,NULL,2,NULL,1,NULL,N/a,ITEM,5,NULL,N/a,All,NULL,0FF14483-B2F7-4A77-A8BC-5F40E7E3110F,0CC7C49C-9865-49CD-84EB-9DF37CAB391F,This account provides for site preparation costs utilised in the capital transformation process to be closed at year-end to closing balance.,1,v69,NULL
37450,IR002008012014000000000000000000000000,4,506,Revenue,Yes,No,Revenue:Exchange Revenue:Licences or Permits:Road and Transport:Taxi Rank,Taxi Rank,34195,2,NULL,1,NULL,2,NULL,0,NULL,N/a,ITEM,4,NULL,N/a,All,NULL,FB43297F-FEBB-45F5-9DE6-E7D9E30089E6,C67296DB-21ED-4CD6-890C-9D91394ED13A,In respect of each  taxi for which application for the right to use a taxi rank was made.,1,v69,NULL
18984,IA002015002001002001001001000000000000,8,9500,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Revaluation:Land:General Plant:In-use:Cost:Opening Balance",Opening Balance,35950,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,8,NULL,N/a,All,NULL,4B03F8F3-FA87-49EA-A1B1-BCCA329FF563,975A1584-FA5E-47C0-A238-5A8CCB15686E,The balance brought forward from the previous accounting period to the current accounting period,1,v69,NULL
6392,IA002008002001000000000000000000000000,4,6800,Balancesheet,Yes,No,Assets:Non-current Assets:Investment Property:Fair Value Model:Opening Balance,Opening Balance,36574,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,4,NULL,N/a,All,NULL,F7B3F4A2-EFC7-4C4D-BAAC-C6D10448ECF7,FFF4E1C0-0A17-429C-AF9B-6D18165D134B,The balance brought forward from the previous accounting period to the current accounting period,1,v69,NULL
12841,IZ005004000000000000000000000000000000,2,99,Revenue_IGL,Yes,No,Gains and Losses:Impairment Loss:Investment Property,Investment Property,12815,2,NULL,1,NULL,2,NULL,0,NULL,N/a,ITEM,2,NULL,N/a,All,NULL,33C341E9-BBB5-458E-90F7-34DC562FF741,5E16ED1E-EB84-40E2-9CAB-119AACECAA7F,Impairment loss recognised during the period.  [GRAP 16.88] if recognised on the cost model.,1,v69,NULL
32475,IE003001008000000000000000000000000000,3,39,Expenditure,Yes,No,Expenditure:Contracted Services:Outsourced Services:Cleaning Services,Cleaning Services,19402,2,NULL,5,NULL,2,NULL,0,NULL,N/a,ITEM,3,NULL,N/a,All,NULL,EA79A1D4-DD40-4B4D-AFE9-8FCE5029C5BD,3CDFBE87-DFE9-4811-8183-F5926F8F0301,The use of an external service provider for cleaning services.,1,v69,NULL
37461,IA002015001002002003004000000000000000,7,8061,Balancesheet,Yes,No,"Assets:Non-current Assets:Property, Plant and Equipment:Cost Model:Transport Assets:Future Use:Accumulated Impairment:Changes not specifically listed",Changes not specifically listed,35608,1,NULL,1,NULL,2,NULL,1,NULL,N/a,ITEM,7,NULL,N/a,All,NULL,51C2156B-1771-4E2D-8055-D01C153BF51D,B1BDEFC0-B432-4669-BD78-D341C1D93959,Account provides for any movements in amortisation not specifically provided for.,1,v69,NULL
34805,IR002008012013000000000000000000000000,4,505,Revenue,Yes,No,Revenue:Exchange Revenue:Licences or Permits:Road and Transport:Bus Rank,Bus Rank,34195,2,NULL,1,NULL,2,NULL,0,NULL,N/a,ITEM,4,NULL,N/a,All,NULL,C49D30D4-95E3-4E73-896F-4DB05D1BB4BC,C67296DB-21ED-4CD6-890C-9D91394ED13A,In respect of each public bus for which application for the right to use a bus rank was made.,1,v69,NULL
