AssetClass_ID,AssetClassDesc,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,Asset_SubCategory_ID,UsefulLifeInMonths,AssetDepreciationMethod_ID,RevaluationByCostModel,RevaluationByRevalutionModel,TypeID,Default,AssetCategoryID,AssetStatus_ID,AssetMeasurement_ID
201,MV network equipment - Sectionaliser,1,2019-07-10 10:29:46.863,1,NULL,NULL,90,540,1,NULL,NULL,4,NULL,14,1,1
202,Electricity bulk meters - Electricity bulk meter,1,2019-07-10 10:29:46.880,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
203,Control and instrumentation - Generator busbar,1,2019-07-10 10:29:46.897,1,NULL,NULL,90,540,1,NULL,NULL,4,NULL,14,1,1
204,Control and instrumentation - Generator transformer,1,2019-07-10 10:29:46.913,1,NULL,NULL,90,540,1,NULL,NULL,4,NULL,14,1,1
205,Control and instrumentation - Process instrumentation,1,2019-07-10 10:29:46.930,1,NULL,NULL,90,180,1,NULL,NULL,4,NULL,14,1,1
206,Communication equipment - Radio infrastructure,1,2019-07-10 10:29:46.947,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
207,Communication equipment - Communication cable,1,2019-07-10 10:29:46.963,1,NULL,NULL,90,180,1,NULL,NULL,4,NULL,14,1,1
208,Communication equipment - Fibre-optic cable,1,2019-07-10 10:29:46.980,1,NULL,NULL,90,600,1,NULL,NULL,4,NULL,14,1,1
209,Communication equipment - Switch,1,2019-07-10 10:29:46.997,1,NULL,NULL,90,180,1,NULL,NULL,4,NULL,14,1,1
210,Communication equipment - Storage area network,1,2019-07-10 10:29:47.010,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
211,Communication equipment - PABX,1,2019-07-10 10:29:47.027,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
212,Communication equipment - Multiplexer,1,2019-07-10 10:29:47.047,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
213,Communication equipment - Router,1,2019-07-10 10:29:47.063,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
214,Communication equipment - Server,1,2019-07-10 10:29:47.080,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
215,Communication equipment - Communications switch,1,2019-07-10 10:29:47.093,1,NULL,NULL,90,60,1,NULL,NULL,4,NULL,14,1,1
216,Communication equipment - Wireless access point,1,2019-07-10 10:29:47.113,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
217,Land,1,2019-07-10 10:29:47.130,1,NULL,NULL,90,0,1,NULL,NULL,4,NULL,14,1,1
218,Buildings - Air conditioning,1,2019-07-10 10:29:47.147,1,NULL,NULL,90,96,1,NULL,NULL,4,NULL,14,1,1
219,Buildings - Chiller,1,2019-07-10 10:29:47.163,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
220,Buildings - Earthworks,1,2019-07-10 10:29:47.180,1,NULL,NULL,90,1200,1,NULL,NULL,4,NULL,14,1,1
221,Buildings - Electrical installation (building),1,2019-07-10 10:29:47.197,1,NULL,NULL,90,360,1,NULL,NULL,4,NULL,14,1,1
222,"Buildings - Finishes, fixtures and fittings",1,2019-07-10 10:29:47.210,1,NULL,NULL,90,180,1,NULL,NULL,4,NULL,14,1,1
223,Buildings - Fire protection,1,2019-07-10 10:29:47.227,1,NULL,NULL,90,240,1,NULL,NULL,4,NULL,14,1,1
224,Buildings - Gas-bank installation,1,2019-07-10 10:29:47.243,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
225,Buildings - Lifts,1,2019-07-10 10:29:47.260,1,NULL,NULL,90,360,1,NULL,NULL,4,NULL,14,1,1
226,Buildings - Plumbing,1,2019-07-10 10:29:47.277,1,NULL,NULL,90,240,1,NULL,NULL,4,NULL,14,1,1
227,Buildings - Floor,1,2019-07-10 10:29:47.293,1,NULL,NULL,90,600,1,NULL,NULL,4,NULL,14,1,1
228,Buildings - Security system,1,2019-07-10 10:29:47.310,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
229,Buildings - Septic tank,1,2019-07-10 10:29:47.327,1,NULL,NULL,90,480,1,NULL,NULL,4,NULL,14,1,1
230,Buildings - Walls,1,2019-07-10 10:29:47.343,1,NULL,NULL,90,720,1,NULL,NULL,4,NULL,14,1,1
231,Buildings - Roof,1,2019-07-10 10:29:47.360,1,NULL,NULL,90,480,1,NULL,NULL,4,NULL,14,1,1
232,External facilities - External furniture,1,2019-07-10 10:29:47.377,1,NULL,NULL,90,240,1,NULL,NULL,4,NULL,14,1,1
233,External facilities - External lighting,1,2019-07-10 10:29:47.393,1,NULL,NULL,90,360,1,NULL,NULL,4,NULL,14,1,1
234,External facilities - Paving,1,2019-07-10 10:29:47.410,1,NULL,NULL,90,480,1,NULL,NULL,4,NULL,14,1,1
235,External facilities - Irrigation,1,2019-07-10 10:29:47.427,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
236,External facilities - Landscaping,1,2019-07-10 10:29:47.443,1,NULL,NULL,90,600,1,NULL,NULL,4,NULL,14,1,1
237,External facilities - Perimeter protection,1,2019-07-10 10:29:47.460,1,NULL,NULL,90,360,1,NULL,NULL,4,NULL,14,1,1
238,External facilities - Sign â€“ general,1,2019-07-10 10:29:47.477,1,NULL,NULL,90,180,1,NULL,NULL,4,NULL,14,1,1
239,External facilities - Carport,1,2019-07-10 10:29:47.493,1,NULL,NULL,90,84,1,NULL,NULL,4,NULL,14,1,1
240,External facilities - Small building/enclosure,1,2019-07-10 10:29:47.510,1,NULL,NULL,90,600,1,NULL,NULL,4,NULL,14,1,1
241,Civil structures - Earth structure,1,2019-07-10 10:29:47.527,1,NULL,NULL,90,600,1,NULL,NULL,4,NULL,14,1,1
242,Civil structures - Filter media,1,2019-07-10 10:29:47.543,1,NULL,NULL,90,120,1,NULL,NULL,4,NULL,14,1,1
243,Civil structures - Masonry structure,1,2019-07-10 10:29:47.560,1,NULL,NULL,90,600,1,NULL,NULL,4,NULL,14,1,1
244,Civil structures - RC structure,1,2019-07-10 10:29:47.577,1,NULL,NULL,90,960,1,NULL,NULL,4,NULL,14,1,1
245,Civil structures - Tank,1,2019-07-10 10:29:47.593,1,NULL,NULL,90,360,1,NULL,NULL,4,NULL,14,1,1
246,Metal work - Fabricated steel,1,2019-07-10 10:29:47.610,1,NULL,NULL,90,480,1,NULL,NULL,4,NULL,14,1,1
247,Metal work - Pressure vessel,1,2019-07-10 10:29:47.627,1,NULL,NULL,90,720,1,NULL,NULL,4,NULL,14,1,1
248,Earthworks - Earthworks,1,2019-07-10 10:29:47.647,1,NULL,NULL,90,1200,1,NULL,NULL,4,NULL,14,1,1
249,Pavements - Road surface,1,2019-07-10 10:29:47.660,1,NULL,NULL,90,240,1,NULL,NULL,4,NULL,14,1,1
250,Pavements - Road structural layer,1,2019-07-10 10:29:47.680,1,NULL,NULL,90,960,1,NULL,NULL,4,NULL,14,1,1
251,Service connections on site - Electrical service connection,1,2019-07-10 10:29:47.697,1,NULL,NULL,90,600,1,NULL,NULL,4,NULL,14,1,1
252,Service connections on site - Pipe ? water,1,2019-07-10 10:29:47.713,1,NULL,NULL,90,960,1,NULL,NULL,4,NULL,14,1,1
253,MV switching station equipment - MV circuit breaker,1,2019-07-10 10:29:47.730,1,NULL,NULL,109,540,1,NULL,NULL,4,NULL,14,1,1
254,MV switching station equipment - MV isolator,1,2019-07-10 10:29:47.750,1,NULL,NULL,109,528,1,NULL,NULL,4,NULL,14,1,1
255,MV switching station equipment - Control panel,1,2019-07-10 10:29:47.770,1,NULL,NULL,109,600,1,NULL,NULL,4,NULL,14,1,1
256,MV switching station equipment - Auto-recloser,1,2019-07-10 10:29:47.787,1,NULL,NULL,109,540,1,NULL,NULL,4,NULL,14,1,1
257,MV switching station equipment - Ring main unit,1,2019-07-10 10:29:47.800,1,NULL,NULL,109,540,1,NULL,NULL,4,NULL,14,1,1
258,DC systems - Battery charger,1,2019-07-10 10:29:47.820,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
259,DC systems - Batteries,1,2019-07-10 10:29:47.837,1,NULL,NULL,109,240,1,NULL,NULL,4,NULL,14,1,1
260,Electricity bulk meters - Electricity bulk meter,1,2019-07-10 10:29:47.853,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
261,Control and instrumentation - Generator busbar,1,2019-07-10 10:29:47.873,1,NULL,NULL,109,540,1,NULL,NULL,4,NULL,14,1,1
262,Control and instrumentation - Generator transformer,1,2019-07-10 10:29:47.890,1,NULL,NULL,109,540,1,NULL,NULL,4,NULL,14,1,1
263,Control and instrumentation - Process instrumentation,1,2019-07-10 10:29:47.910,1,NULL,NULL,109,180,1,NULL,NULL,4,NULL,14,1,1
264,Communication equipment - Radio infrastructure,1,2019-07-10 10:29:47.930,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
265,Communication equipment - Communication cable,1,2019-07-10 10:29:47.950,1,NULL,NULL,109,180,1,NULL,NULL,4,NULL,14,1,1
266,Communication equipment - Fibre-optic cable,1,2019-07-10 10:29:47.967,1,NULL,NULL,109,600,1,NULL,NULL,4,NULL,14,1,1
267,Communication equipment - Switch,1,2019-07-10 10:29:47.983,1,NULL,NULL,109,180,1,NULL,NULL,4,NULL,14,1,1
268,Communication equipment - Storage area network,1,2019-07-10 10:29:48.000,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
269,Communication equipment - PABX,1,2019-07-10 10:29:48.023,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
270,Communication equipment - Multiplexer,1,2019-07-10 10:29:48.040,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
271,Communication equipment - Router,1,2019-07-10 10:29:48.057,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
272,Communication equipment - Server,1,2019-07-10 10:29:48.073,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
273,Communication equipment - Communications switch,1,2019-07-10 10:29:48.093,1,NULL,NULL,109,60,1,NULL,NULL,4,NULL,14,1,1
274,Communication equipment - Wireless access point,1,2019-07-10 10:29:48.110,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
275,Land,1,2019-07-10 10:29:48.130,1,NULL,NULL,109,0,1,NULL,NULL,4,NULL,14,1,1
276,Buildings - Air conditioning,1,2019-07-10 10:29:48.150,1,NULL,NULL,109,96,1,NULL,NULL,4,NULL,14,1,1
277,Buildings - Chiller,1,2019-07-10 10:29:48.167,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
278,Buildings - Earthworks,1,2019-07-10 10:29:48.183,1,NULL,NULL,109,1200,1,NULL,NULL,4,NULL,14,1,1
279,Buildings - Electrical installation (building),1,2019-07-10 10:29:48.200,1,NULL,NULL,109,360,1,NULL,NULL,4,NULL,14,1,1
280,"Buildings - Finishes, fixtures and fittings",1,2019-07-10 10:29:48.217,1,NULL,NULL,109,180,1,NULL,NULL,4,NULL,14,1,1
281,Buildings - Fire protection,1,2019-07-10 10:29:48.233,1,NULL,NULL,109,240,1,NULL,NULL,4,NULL,14,1,1
282,Buildings - Gas-bank installation,1,2019-07-10 10:29:48.253,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
283,Buildings - Lifts,1,2019-07-10 10:29:48.270,1,NULL,NULL,109,360,1,NULL,NULL,4,NULL,14,1,1
284,Buildings - Plumbing,1,2019-07-10 10:29:48.290,1,NULL,NULL,109,240,1,NULL,NULL,4,NULL,14,1,1
285,Buildings - Floor,1,2019-07-10 10:29:48.307,1,NULL,NULL,109,600,1,NULL,NULL,4,NULL,14,1,1
286,Buildings - Security system,1,2019-07-10 10:29:48.323,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
287,Buildings - Septic tank,1,2019-07-10 10:29:48.340,1,NULL,NULL,109,480,1,NULL,NULL,4,NULL,14,1,1
288,Buildings - Walls,1,2019-07-10 10:29:48.357,1,NULL,NULL,109,720,1,NULL,NULL,4,NULL,14,1,1
289,Buildings - Roof,1,2019-07-10 10:29:48.373,1,NULL,NULL,109,480,1,NULL,NULL,4,NULL,14,1,1
290,External facilities - External furniture,1,2019-07-10 10:29:48.390,1,NULL,NULL,109,240,1,NULL,NULL,4,NULL,14,1,1
291,External facilities - External lighting,1,2019-07-10 10:29:48.407,1,NULL,NULL,109,360,1,NULL,NULL,4,NULL,14,1,1
292,External facilities - Paving,1,2019-07-10 10:29:48.423,1,NULL,NULL,109,480,1,NULL,NULL,4,NULL,14,1,1
293,External facilities - Irrigation,1,2019-07-10 10:29:48.440,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
294,External facilities - Landscaping,1,2019-07-10 10:29:48.457,1,NULL,NULL,109,600,1,NULL,NULL,4,NULL,14,1,1
295,External facilities - Perimeter protection,1,2019-07-10 10:29:48.473,1,NULL,NULL,109,360,1,NULL,NULL,4,NULL,14,1,1
296,External facilities - Sign â€“ general,1,2019-07-10 10:29:48.490,1,NULL,NULL,109,180,1,NULL,NULL,4,NULL,14,1,1
297,External facilities - Carport,1,2019-07-10 10:29:48.510,1,NULL,NULL,109,84,1,NULL,NULL,4,NULL,14,1,1
298,External facilities - Small building/enclosure,1,2019-07-10 10:29:48.530,1,NULL,NULL,109,600,1,NULL,NULL,4,NULL,14,1,1
299,Civil structures - Earth structure,1,2019-07-10 10:29:48.547,1,NULL,NULL,109,600,1,NULL,NULL,4,NULL,14,1,1
300,Civil structures - Filter media,1,2019-07-10 10:29:48.563,1,NULL,NULL,109,120,1,NULL,NULL,4,NULL,14,1,1
301,Civil structures - Masonry structure,1,2019-07-10 10:29:48.580,1,NULL,NULL,109,600,1,NULL,NULL,4,NULL,14,1,1
302,Civil structures - RC structure,1,2019-07-10 10:29:48.600,1,NULL,NULL,109,960,1,NULL,NULL,4,NULL,14,1,1
303,Civil structures - Tank,1,2019-07-10 10:29:48.617,1,NULL,NULL,109,360,1,NULL,NULL,4,NULL,14,1,1
304,Metal work - Fabricated steel,1,2019-07-10 10:29:48.633,1,NULL,NULL,109,480,1,NULL,NULL,4,NULL,14,1,1
305,Metal work - Pressure vessel,1,2019-07-10 10:29:48.650,1,NULL,NULL,109,720,1,NULL,NULL,4,NULL,14,1,1
306,Earthworks - Earthworks,1,2019-07-10 10:29:48.667,1,NULL,NULL,109,1200,1,NULL,NULL,4,NULL,14,1,1
307,Pavements - Road surface,1,2019-07-10 10:29:48.687,1,NULL,NULL,109,240,1,NULL,NULL,4,NULL,14,1,1
308,Pavements - Road structural layer,1,2019-07-10 10:29:48.703,1,NULL,NULL,109,960,1,NULL,NULL,4,NULL,14,1,1
309,Service connections on site - Electrical service connection,1,2019-07-10 10:29:48.720,1,NULL,NULL,109,600,1,NULL,NULL,4,NULL,14,1,1
310,Service connections on site - Pipe ? water,1,2019-07-10 10:29:48.737,1,NULL,NULL,109,960,1,NULL,NULL,4,NULL,14,1,1
311,MV network equipment - Auto-recloser,1,2019-07-10 10:29:48.753,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,1
312,MV network equipment - Capacitor bank,1,2019-07-10 10:29:48.770,1,NULL,NULL,101,180,1,NULL,NULL,4,NULL,14,1,1
313,MV network equipment - Reactor,1,2019-07-10 10:29:48.790,1,NULL,NULL,101,600,1,NULL,NULL,4,NULL,14,1,1
314,MV network equipment - Ring main unit,1,2019-07-10 10:29:48.807,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,1
315,MV network equipment - Sectionaliser,1,2019-07-10 10:29:48.823,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,1
316,MV conductors - MV cable,1,2019-07-10 10:29:48.843,1,NULL,NULL,101,600,1,NULL,NULL,4,NULL,14,1,1
317,MV conductors - Control cable,1,2019-07-10 10:29:48.863,1,NULL,NULL,101,120,1,NULL,NULL,4,NULL,14,1,1
318,MV conductors - MV overhead line,1,2019-07-10 10:29:48.887,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,1
319,MV mini-substations - MV transformer,1,2019-07-10 10:29:48.907,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,1
320,MV mini-substations - Ring main unit,1,2019-07-10 10:29:48.927,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,1
321,MV transformers - MV transformers,1,2019-07-10 10:29:48.950,1,NULL,NULL,101,540,1,NULL,NULL,4,NULL,14,1,1
322,LV conductors - LV cable,1,2019-07-10 10:29:48.970,1,NULL,NULL,93,720,1,NULL,NULL,4,NULL,14,1,1
323,LV conductors - Control cable,1,2019-07-10 10:29:48.990,1,NULL,NULL,93,120,1,NULL,NULL,4,NULL,14,1,1
324,LV conductors - LV overhead line,1,2019-07-10 10:29:49.013,1,NULL,NULL,93,540,1,NULL,NULL,4,NULL,14,1,1
325,"LV conductors - Pole ",1,2019-07-10 10:29:49.033,1,NULL,NULL,93,120,1,NULL,NULL,4,NULL,14,1,1
326,Public lighting - Street lights,1,2019-07-10 10:29:49.053,1,NULL,NULL,93,540,1,NULL,NULL,4,NULL,14,1,1
327,Public lighting - High mast light,1,2019-07-10 10:29:49.077,1,NULL,NULL,93,600,1,NULL,NULL,4,NULL,14,1,1
328,Municipal service connections - LV cable,1,2019-07-10 10:29:49.107,1,NULL,NULL,93,720,1,NULL,NULL,4,NULL,14,1,1
329,Municipal service connections - LV overhead line,1,2019-07-10 10:29:49.123,1,NULL,NULL,93,540,1,NULL,NULL,4,NULL,14,1,1
330,Municipal service connections - LV kiosk,1,2019-07-10 10:29:49.140,1,NULL,NULL,93,540,1,NULL,NULL,4,NULL,14,1,1
331,Municipal service connections - LV pillar box,1,2019-07-10 10:29:49.157,1,NULL,NULL,93,240,1,NULL,NULL,4,NULL,14,1,1
332,Municipal service connections - LV pole top box,1,2019-07-10 10:29:49.173,1,NULL,NULL,93,240,1,NULL,NULL,4,NULL,14,1,1
333,Municipal service connections - Vending station,1,2019-07-10 10:29:49.190,1,NULL,NULL,93,180,1,NULL,NULL,4,NULL,14,1,1
334,Municipal service connections - Control panel,1,2019-07-10 10:29:49.210,1,NULL,NULL,93,600,1,NULL,NULL,4,NULL,14,1,1
335,Municipal service connections - LV breaker,1,2019-07-10 10:29:49.227,1,NULL,NULL,93,360,1,NULL,NULL,4,NULL,14,1,1
336,Electricity meters - Conventional electricity meter,1,2019-07-10 10:29:49.250,1,NULL,NULL,93,240,1,NULL,NULL,4,NULL,14,1,1
337,Electricity meters - Automated electricity meter,1,2019-07-10 10:29:49.267,1,NULL,NULL,93,120,1,NULL,NULL,4,NULL,14,1,1
338,Electricity meters - Prepaid electricity meter,1,2019-07-10 10:29:49.283,1,NULL,NULL,93,120,1,NULL,NULL,4,NULL,14,1,1
339,Boiler plant - Boiler,1,2019-07-10 10:29:49.303,1,NULL,NULL,94,720,1,NULL,NULL,4,NULL,14,1,1
340,Boiler plant - Economiser,1,2019-07-10 10:29:49.320,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
341,Boiler plant - Oil burner,1,2019-07-10 10:29:49.337,1,NULL,NULL,94,360,1,NULL,NULL,4,NULL,14,1,1
342,Boiler plant - Reheater,1,2019-07-10 10:29:49.353,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
343,Boiler plant - Super heater,1,2019-07-10 10:29:49.377,1,NULL,NULL,94,720,1,NULL,NULL,4,NULL,14,1,1
344,Boiler plant - Boiler feed pump,1,2019-07-10 10:29:49.393,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,1
345,Boiler plant - Condenser,1,2019-07-10 10:29:49.410,1,NULL,NULL,94,360,1,NULL,NULL,4,NULL,14,1,1
346,Turbine equipment - Turbine,1,2019-07-10 10:29:49.430,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,1
347,Turbine generators - Exciter,1,2019-07-10 10:29:49.447,1,NULL,NULL,94,240,1,NULL,NULL,4,NULL,14,1,1
348,Turbine generators - Generator,1,2019-07-10 10:29:49.463,1,NULL,NULL,94,240,1,NULL,NULL,4,NULL,14,1,1
349,Turbine generators - Generator breaker,1,2019-07-10 10:29:49.480,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
350,Control and instrumentation - Generator busbar,1,2019-07-10 10:29:49.497,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
351,Control and instrumentation - Generator transformer,1,2019-07-10 10:29:49.517,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
352,Control and instrumentation - Process instrumentation,1,2019-07-10 10:29:49.533,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,1
353,Electrical equipment - Motor,1,2019-07-10 10:29:49.550,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,1
354,Electrical equipment - Precipitator,1,2019-07-10 10:29:49.567,1,NULL,NULL,94,360,1,NULL,NULL,4,NULL,14,1,1
355,Electrical equipment - Uninterrupted power supply,1,2019-07-10 10:29:49.587,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,1
356,Electrical equipment - Capacitor bank,1,2019-07-10 10:29:49.603,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,1
357,Electrical equipment - Reactor,1,2019-07-10 10:29:49.620,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
358,Pipe work - Water meter,1,2019-07-10 10:29:49.640,1,NULL,NULL,94,120,1,NULL,NULL,4,NULL,14,1,1
359,Pipe work - Pipe â€“ sewer,1,2019-07-10 10:29:49.657,1,NULL,NULL,94,1200,1,NULL,NULL,4,NULL,14,1,1
360,Pipe work - Pipe ? water,1,2019-07-10 10:29:49.673,1,NULL,NULL,94,960,1,NULL,NULL,4,NULL,14,1,1
361,Pipe work - Pipe ? steam,1,2019-07-10 10:29:49.690,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,1
362,Pipe work - Pipe ? fuel,1,2019-07-10 10:29:49.710,1,NULL,NULL,94,300,1,NULL,NULL,4,NULL,14,1,1
363,Pipe work - Pipe ? gas,1,2019-07-10 10:29:49.727,1,NULL,NULL,94,240,1,NULL,NULL,4,NULL,14,1,1
364,Pipe work - Valve ? water,1,2019-07-10 10:29:49.743,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
365,Pipe work - Valve ? steam,1,2019-07-10 10:29:49.763,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,1
366,Pipe work - Valve ? fuel,1,2019-07-10 10:29:49.780,1,NULL,NULL,94,300,1,NULL,NULL,4,NULL,14,1,1
367,Pipe work - Valve ? gas,1,2019-07-10 10:29:49.797,1,NULL,NULL,94,240,1,NULL,NULL,4,NULL,14,1,1
368,Metal work - Fabricated steel,1,2019-07-10 10:29:49.813,1,NULL,NULL,94,480,1,NULL,NULL,4,NULL,14,1,1
369,Metal work - Cast iron,1,2019-07-10 10:29:49.830,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
370,Metal work - Pressure vessel,1,2019-07-10 10:29:49.847,1,NULL,NULL,94,720,1,NULL,NULL,4,NULL,14,1,1
371,DC systems - Battery charger,1,2019-07-10 10:29:49.867,1,NULL,NULL,94,120,1,NULL,NULL,4,NULL,14,1,1
372,DC systems - Batteries,1,2019-07-10 10:29:49.883,1,NULL,NULL,94,240,1,NULL,NULL,4,NULL,14,1,1
373,HV transformers - HV transformers,1,2019-07-10 10:29:49.900,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
374,MV transformers - MV transformers,1,2019-07-10 10:29:49.920,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
375,HV switching station equipment - HV busbar indoor,1,2019-07-10 10:29:49.937,1,NULL,NULL,94,720,1,NULL,NULL,4,NULL,14,1,1
376,HV switching station equipment - HV busbar outdoor,1,2019-07-10 10:29:49.957,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
377,HV switching station equipment - Voltage transformer,1,2019-07-10 10:29:49.977,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
378,HV switching station equipment - Current transformer,1,2019-07-10 10:29:49.993,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
379,HV switching station equipment - Surge arrestor,1,2019-07-10 10:29:50.017,1,NULL,NULL,94,60,1,NULL,NULL,4,NULL,14,1,1
380,HV switching station equipment - Lightning mast and shield wiring,1,2019-07-10 10:29:50.033,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
381,HV switching station equipment - Station earthing ? mat and electrodes,1,2019-07-10 10:29:50.053,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
382,HV switching station equipment - Reactor,1,2019-07-10 10:29:50.070,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
383,HV switching station equipment - Capacitor bank,1,2019-07-10 10:29:50.090,1,NULL,NULL,94,180,1,NULL,NULL,4,NULL,14,1,1
384,HV switching station equipment - GIS busbar,1,2019-07-10 10:29:50.107,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
385,HV switching station equipment - GIS switchgear,1,2019-07-10 10:29:50.127,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
386,HV switching station equipment - Control panel,1,2019-07-10 10:29:50.143,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
387,HV switching station equipment - HV circuit breaker,1,2019-07-10 10:29:50.160,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
388,"HV switching station equipment - HV compact circuit breaker, isolator, and current transformer unit",1,2019-07-10 10:29:50.177,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
389,HV switching station equipment - HV isolator,1,2019-07-10 10:29:50.197,1,NULL,NULL,94,600,1,NULL,NULL,4,NULL,14,1,1
390,HV switching station equipment - HV earth switch,1,2019-07-10 10:29:50.213,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
391,MV switching station equipment - Current transformer,1,2019-07-10 10:29:50.233,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
392,MV switching station equipment - Voltage transformer,1,2019-07-10 10:29:50.257,1,NULL,NULL,94,540,1,NULL,NULL,4,NULL,14,1,1
