AssetCIDMSSubComponentTypeID,AssetCIDMSSubComponentTypeDesc,AssetCIDMSComponentTypeID,Infrastructure,Nature,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,Default
882,Flag Pole,524,1,1,1,2022-10-07 14:44:10.153,252,NULL,NULL,NULL
883,Laptop Docking Station,951,0,1,1,2022-10-09 17:04:53.303,251,NULL,NULL,NULL
884,Patch Panel,952,0,1,1,2022-10-09 17:10:15.893,251,NULL,NULL,NULL
885,Fiber Tray,953,0,1,1,2022-10-09 17:14:19.473,251,NULL,NULL,NULL
886,NAS Storage,954,0,1,1,2022-10-09 17:18:17.207,251,NULL,NULL,NULL
887,Proline,955,0,1,1,2022-10-09 17:25:15.710,251,NULL,NULL,NULL
888,Optical Transceiver,956,0,1,1,2022-10-09 18:33:19.253,251,NULL,NULL,NULL
889,Ablution - Change Rooms,957,1,1,1,2022-10-10 07:56:03.743,252,NULL,NULL,NULL
890,Park Bench,958,1,1,1,2022-10-10 08:09:05.183,252,NULL,NULL,NULL
891,Parking,959,1,1,1,2022-10-10 08:25:57.710,252,NULL,NULL,NULL
892,Guardhouse,477,1,1,1,2022-10-10 08:44:31.713,252,NULL,NULL,NULL
893,Pedestrian Gate,508,1,1,1,2022-10-10 08:45:23.463,252,NULL,NULL,NULL
894,Fence,960,1,1,1,2022-10-10 09:13:23.617,252,NULL,NULL,NULL
895,Culturally Significant Buildings,961,1,1,1,2022-10-10 10:10:57.440,252,NULL,NULL,NULL
896,Cenotaph,962,1,1,1,2022-10-10 10:16:29.103,252,NULL,NULL,NULL
897,Air Conditioner,565,0,1,1,2022-11-02 15:12:17.490,199,NULL,NULL,NULL
898,Combo Binder,963,1,1,1,2022-11-02 15:25:28.330,199,NULL,NULL,NULL
899,Shelves,964,0,1,1,2022-11-02 15:25:37.553,199,NULL,NULL,NULL
900,Interactive White Board System - Projector,966,0,1,1,2022-11-02 15:26:16.517,199,NULL,NULL,NULL
901,Haelgeweer Maverick Kal,967,0,1,1,2022-11-02 15:26:25.863,199,NULL,NULL,NULL
902,Haelgeweer Mossberg Kal,968,0,1,1,2022-11-02 15:26:33.710,199,NULL,NULL,NULL
903,Haelgeweer Protecta Kal,969,0,1,1,2022-11-02 15:26:41.780,199,NULL,NULL,NULL
904,Norinco 213 9mmp Pistol,970,0,1,1,2022-11-02 15:26:51.507,199,NULL,NULL,NULL
905,Revolver Taurus 38 Special,971,0,1,1,2022-11-02 15:26:58.917,199,NULL,NULL,NULL
906,Medal,856,1,1,1,2022-11-02 15:49:50.783,199,NULL,NULL,NULL
907,Chain,857,1,1,1,2022-11-02 15:49:59.793,199,NULL,NULL,NULL
908,Security System,972,1,1,1,2022-11-02 15:54:52.317,199,NULL,NULL,NULL
909,Browning Firearm 9mm,368,1,1,1,2022-11-02 15:56:23.970,199,NULL,NULL,NULL
910,Browning Firearm 9mm,973,0,1,1,2022-11-02 16:01:04.057,199,NULL,NULL,NULL
911,Pistol Norinco Kal,974,0,1,1,2022-11-02 16:01:16.943,199,NULL,NULL,NULL
912,Air Conditioner,975,1,1,1,2022-11-02 16:06:36.167,199,NULL,NULL,NULL
913,Norinco Nz 75,976,1,1,1,2022-11-03 08:19:48.807,199,NULL,NULL,NULL
914,Pistol Helwan Kal,977,1,1,1,2022-11-03 08:20:42.573,199,NULL,NULL,NULL
915,Minibus,978,1,1,1,2022-11-03 09:14:45.647,199,NULL,NULL,NULL
916,LDV,979,1,1,1,2022-11-03 09:23:32.847,199,NULL,NULL,NULL
917,Sedan,980,1,1,1,2022-11-03 09:23:41.420,199,NULL,NULL,NULL
918,SUV,981,1,1,1,2022-11-03 09:23:50.713,199,NULL,NULL,NULL
919,Laptop Bag,982,1,1,1,2022-11-03 09:27:28.883,199,NULL,NULL,NULL
920,White Board,965,1,1,1,2022-11-03 09:31:55.407,199,NULL,NULL,NULL
921,AUC,983,1,1,1,2022-11-17 13:19:34.067,199,NULL,NULL,NULL
922,AUC,984,1,1,1,2022-11-17 13:23:53.003,199,NULL,NULL,NULL
923,AUC,985,1,1,1,2022-11-17 13:27:32.870,199,NULL,NULL,NULL
924,AUC,986,1,1,1,2022-11-17 13:30:32.430,199,NULL,NULL,NULL
925,AUC,987,1,1,1,2022-11-17 13:33:00.257,199,NULL,NULL,NULL
926,AUC,988,1,1,1,2022-11-17 13:35:45.530,199,NULL,NULL,NULL
927,AUC,989,1,1,1,2022-11-17 13:37:50.537,199,NULL,NULL,NULL
928,Vacant Land,634,1,1,1,2022-11-17 13:49:02.070,199,NULL,NULL,NULL
929,AUC,990,1,1,1,2022-11-30 08:53:19.480,199,NULL,NULL,NULL
930,AUC,991,1,1,1,2022-11-30 08:57:19.390,199,NULL,NULL,NULL
931,AUC,992,1,1,1,2022-11-30 08:57:25.643,199,NULL,NULL,NULL
932,Other Software,993,0,1,1,2022-11-30 12:42:24.433,199,NULL,NULL,NULL
933,Computer Software,994,0,1,1,2022-11-30 12:42:34.490,199,NULL,NULL,NULL
934,Server Software,995,0,1,1,2022-11-30 12:42:42.493,199,NULL,NULL,NULL
935,Camera-CCTV,996,0,1,1,2023-03-15 15:29:26.933,271,NULL,NULL,NULL
936,Network Video Recorder,997,0,1,1,2023-03-15 15:38:32.480,271,NULL,NULL,NULL
937,Network Video Recorder,998,0,1,1,2023-03-15 15:39:40.107,271,NULL,NULL,NULL
938,Biometric Scanner,997,0,1,1,2023-03-15 15:39:59.097,271,NULL,NULL,NULL
939,Telephone handset,999,0,1,1,2023-08-11 18:00:10.697,271,NULL,NULL,NULL
940,Office Mobile,1000,1,1,1,2023-11-07 20:20:59.953,252,NULL,NULL,NULL
941,Walls,458,1,1,1,2023-11-07 20:22:32.747,252,NULL,NULL,NULL
942,Outbuilding  - Storeroom,445,1,1,1,2023-11-07 20:24:00.453,252,NULL,NULL,NULL
943,Retaining Walls,458,1,1,1,2023-11-07 20:25:20.653,252,NULL,NULL,NULL
944,Park Bench,454,1,1,1,2023-11-07 20:26:15.650,252,NULL,NULL,NULL
945,Flowerbed and Shrub - Trees,454,1,1,1,2023-11-07 20:26:25.547,252,NULL,NULL,NULL
946,Kerb Barrier,1008,1,1,1,2023-11-07 20:50:29.030,252,NULL,NULL,NULL
947,Paved Area,788,0,1,1,2023-11-07 20:51:23.590,252,NULL,NULL,NULL
948,Channel,1009,0,1,1,2023-11-07 20:52:09.743,252,NULL,NULL,NULL
949,V-Channel,1005,1,1,1,2023-11-07 21:15:50.430,252,NULL,NULL,NULL
950,"Pump - Hydraulic ",1006,0,1,1,2023-11-07 21:16:25.980,252,NULL,NULL,NULL
951,"Office Small Urban ",1001,1,1,1,2023-11-07 21:17:00.973,252,NULL,NULL,NULL
952,Honorary Stone,1004,1,1,1,2023-11-07 21:17:24.303,252,NULL,NULL,NULL
953,Town Hall,1003,1,1,1,2023-11-07 21:17:56.433,252,NULL,NULL,NULL
954,K53 Drivers Testing Incline,1007,1,1,1,2023-11-07 21:18:17.393,252,NULL,NULL,NULL
955,Lunar 24 Gps Module,1010,1,1,1,2023-11-08 09:33:32.647,285,NULL,NULL,NULL
956,Gabions,1011,1,1,1,2023-11-08 11:08:57.747,285,NULL,NULL,NULL
957,Blue lamps and siren,1012,0,1,1,2023-11-08 15:22:26.387,339,NULL,NULL,NULL
958,Ablution - Changeroom,1002,1,1,1,2023-11-08 15:33:37.030,252,NULL,NULL,NULL
959,Outdoor Exercise Equipment,1013,1,1,1,2023-11-08 16:27:47.403,285,NULL,NULL,NULL
960,GPS,1014,0,1,1,2023-11-08 19:23:04.543,339,NULL,NULL,NULL
961,Tow Tractor Bell For Grid Roller,1015,0,1,1,2023-11-08 19:24:24.750,339,NULL,NULL,NULL
962,Fire Compression - Control Panel,1016,0,1,1,2023-11-08 19:25:02.740,339,NULL,NULL,NULL
963,Radio 2-Way,1017,0,1,1,2023-11-08 20:06:55.637,339,NULL,NULL,NULL
964,Tow Tractor Bell For Grid Roller,1018,0,1,1,2023-11-08 20:08:49.450,339,NULL,NULL,NULL
965,Road Marking Machine,1019,0,1,1,2023-11-08 20:09:06.427,339,NULL,NULL,NULL
966,Tar - Concrete Cutter Machine,1021,0,1,1,2023-11-08 20:20:24.087,339,NULL,NULL,NULL
967,Backhoe Loader - TLB,1020,0,1,1,2023-11-08 20:20:42.087,339,NULL,NULL,NULL
968,Inflatable ribbon,1022,0,1,1,2023-11-08 20:31:22.223,339,NULL,NULL,NULL
969,Slide,1023,1,1,1,2023-11-08 20:53:44.727,285,NULL,NULL,NULL
970,Swing,1024,1,1,1,2023-11-08 21:00:42.790,285,NULL,NULL,NULL
971,Laptop Bag,1026,0,1,1,2023-11-09 08:08:35.753,339,NULL,NULL,NULL
972,Speedpoint,1027,0,1,1,2023-11-09 08:08:48.790,339,NULL,NULL,NULL
973,See Saw,1025,1,1,1,2023-11-09 08:54:22.163,285,NULL,NULL,NULL
974,Ablution - Change Rooms,1028,1,1,1,2023-11-09 09:03:29.053,285,NULL,NULL,NULL
975,Urban Office,1029,1,1,1,2023-11-09 09:17:08.140,285,NULL,NULL,NULL
976,Urban Office,1030,1,1,1,2023-11-09 09:17:20.760,285,NULL,NULL,NULL
977,Roller Door,1031,1,1,1,2023-11-09 09:44:21.270,285,NULL,NULL,NULL
978,Roller Door,1032,1,1,1,2023-11-09 09:44:31.510,285,NULL,NULL,NULL
979,Pump - Centrifugal,1033,1,1,1,2023-11-09 10:07:07.157,285,NULL,NULL,NULL
980,Starting Block,1034,1,1,1,2023-11-09 10:12:07.797,285,NULL,NULL,NULL
981,Club House,1035,1,1,1,2023-11-09 10:41:55.273,285,NULL,NULL,NULL
982,Timber Deck,527,1,1,1,2023-11-09 10:47:14.603,285,NULL,NULL,NULL
983,Borehole Enclosure,1036,1,1,1,2023-11-09 10:58:11.993,285,NULL,NULL,NULL
984,Pump -Hydraulic,1037,1,1,1,2023-11-09 11:02:31.507,285,NULL,NULL,NULL
985,Filing Shelves,1038,0,1,1,2023-11-09 11:56:13.577,339,NULL,NULL,NULL
986,Trolley - Tea,1039,0,1,1,2023-11-09 11:56:25.037,339,NULL,NULL,NULL
987,Reception Table,1040,0,1,1,2023-11-09 11:57:30.010,339,NULL,NULL,NULL
988,Pistol Safe,1041,0,1,1,2023-11-09 11:59:17.980,339,NULL,NULL,NULL
989,Filer Bay,1042,0,1,1,2023-11-09 11:59:29.023,339,NULL,NULL,NULL
990,Book Shelves,1043,0,1,1,2023-11-09 12:00:38.217,339,NULL,NULL,NULL
991,Filing Cupboard,1044,0,1,1,2023-11-09 12:00:48.667,339,NULL,NULL,NULL
992,Telephone Handset,1045,0,1,1,2023-11-09 12:16:18.493,339,NULL,NULL,NULL
993,Light Box,1046,0,1,1,2023-11-09 12:16:34.780,339,NULL,NULL,NULL
994,Roadearthworks,703,1,1,1,2023-11-09 14:45:09.680,285,NULL,NULL,NULL
995,Rubbish Bin,482,1,1,1,2023-11-09 15:06:27.850,285,NULL,NULL,NULL
996,Guardhouse,476,1,1,1,2023-11-09 15:12:17.563,285,NULL,NULL,NULL
997,Walkway,1047,1,1,1,2023-11-09 15:16:14.040,285,NULL,NULL,NULL
998,Toilets,476,1,1,1,2023-11-09 15:17:34.990,285,NULL,NULL,NULL
999,Ablution Block,683,1,1,1,2023-11-09 15:18:33.920,285,NULL,NULL,NULL
1000,Sliding Gate,428,1,1,1,2023-11-09 15:24:42.847,285,NULL,NULL,NULL
1001,Pedestrian Gate,428,1,1,1,2023-11-09 15:27:39.703,285,NULL,NULL,NULL
1002,Handrails,1048,1,1,1,2023-11-09 15:31:53.923,285,NULL,NULL,NULL
1003,Parking,1049,1,1,1,2023-11-09 15:44:11.760,285,NULL,NULL,NULL
1004,Channel,685,1,1,1,2023-11-09 15:50:52.643,285,NULL,NULL,NULL
1005,Channel,1050,1,1,1,2023-11-09 15:53:01.080,285,NULL,NULL,NULL
1006,Sign Electronic-Structure,944,1,1,1,2023-11-09 15:55:16.003,285,NULL,NULL,NULL
1007,Lapa,686,1,1,1,2023-11-09 15:58:54.840,285,NULL,NULL,NULL
1008,Boreholes,1051,1,1,1,2023-11-09 16:04:33.423,285,NULL,NULL,NULL
1009,Gabions,1054,1,1,1,2023-11-09 16:10:33.137,285,NULL,NULL,NULL
1010,Cenotaph,1055,0,1,1,2023-11-09 16:12:30.880,251,NULL,NULL,NULL
1011,Ablution Block,1057,1,1,1,2023-11-09 16:19:44.837,285,NULL,NULL,NULL
1012,Flood Light,1052,1,1,1,2023-11-09 16:29:05.157,252,NULL,NULL,NULL
1013,Pump,1053,1,1,1,2023-11-09 16:29:24.577,252,NULL,NULL,NULL
1014,Paved Area,439,1,1,1,2023-11-09 16:30:06.167,252,NULL,NULL,NULL
1015,Storeroom,434,1,1,1,2023-11-09 16:31:24.463,252,NULL,NULL,NULL
1016,Dwelling Normal Size House,636,1,1,1,2023-11-09 16:32:08.123,252,NULL,NULL,NULL
1017,Hall,638,1,1,1,2023-11-09 16:32:33.837,252,NULL,NULL,NULL
1018,Sign Electronic Led,1058,1,1,1,2023-11-09 16:36:49.820,339,NULL,NULL,NULL
1019,Unpaved Road Reval,738,1,1,1,2024-02-29 09:25:25.587,199,NULL,NULL,0
1020,Unpaved Road Reval 2,738,1,1,1,2024-02-29 10:30:27.097,199,NULL,NULL,0
1021,Pump (Hydraulic),1059,1,1,1,2024-04-15 06:41:41.697,562,NULL,NULL,0
1022,Paved Area,1060,1,1,1,2024-04-15 09:34:49.503,562,NULL,NULL,0
1023,Land,1061,1,1,1,2024-04-15 11:18:33.977,562,NULL,NULL,0
1024,Megaphone Handheld,1062,0,1,1,2024-04-15 13:46:52.863,562,NULL,NULL,0
1025,Loud Hailer,1063,0,1,1,2024-04-15 13:48:59.507,562,NULL,NULL,0
1026,Water Pump Machine,1064,1,1,1,2024-04-15 16:39:38.597,562,NULL,NULL,0
1027,Honorary Stone,1065,1,1,1,2024-04-15 16:41:40.087,562,NULL,NULL,0
1028,Kerb Barrier,1066,1,1,1,2024-04-15 16:49:19.510,562,NULL,NULL,0
1029,Retaining Wall,1067,1,1,1,2024-04-15 16:55:07.753,562,NULL,NULL,0
1030,Channel,1068,1,1,1,2024-04-15 16:57:43.207,562,NULL,NULL,0
1031,Halls,1069,1,1,1,2024-04-15 17:53:52.717,562,NULL,NULL,0
1032,Swimming Pool Starting Block,1070,1,1,1,2024-04-15 17:56:14.173,562,NULL,NULL,0
1033,Small Urban Office,1071,1,1,1,2024-04-15 18:06:12.070,562,NULL,NULL,0
1034,Roller Door,1072,1,1,1,2024-04-15 18:14:26.143,562,NULL,NULL,0
1035,Roller Door,1073,1,1,1,2024-04-15 18:14:38.003,562,NULL,NULL,0
1036,Pavement,1074,1,1,1,2024-04-15 18:22:47.780,562,NULL,NULL,0
1037,Pavement,1075,1,1,1,2024-04-15 18:25:16.577,562,NULL,NULL,0
1038,Boreholes,1076,1,1,1,2024-04-15 18:38:27.447,562,NULL,NULL,0
1039,Boreholes,1077,1,1,1,2024-04-15 18:38:37.553,562,NULL,NULL,0
1040,Borehole Enclosure,1078,1,1,1,2024-04-15 18:55:12.913,562,NULL,NULL,0
1041,Water Pump Machine,1079,1,1,1,2024-04-15 19:01:05.100,562,NULL,NULL,0
1042,House,1084,1,1,1,2024-04-19 14:13:55.470,562,NULL,NULL,0
1043,Operational Buildings,1085,1,1,1,2024-04-19 14:14:19.740,562,NULL,NULL,0
1044,Sports Ground,1081,1,1,1,2024-04-19 14:15:46.333,562,NULL,NULL,0
1045,High Mast Light,1087,1,1,1,2024-04-19 14:42:35.143,562,NULL,NULL,0
1046,Roads,1086,1,1,1,2024-04-19 14:42:47.647,562,NULL,NULL,0
1047,Animal Pound,1088,1,1,1,2024-04-19 14:46:50.857,562,NULL,NULL,0
1048,Operational Buildings,1089,1,1,1,2024-04-19 14:56:31.707,562,NULL,NULL,0
1049,HP Probook 450 G10 (IS),1090,0,1,1,2024-04-19 16:09:11.583,562,NULL,NULL,0
1050,HP Probook 450 G11 (IS),1091,0,1,1,2024-04-19 16:09:22.640,562,NULL,NULL,0
1051,HP Probook 450 G12 (IS),1092,0,1,1,2024-04-19 16:09:31.333,562,NULL,NULL,0
1052,HP Probook 450 G13 (IS),1093,0,1,1,2024-04-19 16:09:39.840,562,NULL,NULL,0
1053,Television,1094,0,1,1,2024-04-19 16:13:31.940,562,NULL,NULL,0
1054,Water Separation,1095,0,1,1,2024-04-19 16:13:40.820,562,NULL,NULL,0
1055,Shredder Machine,1096,0,1,1,2024-04-19 16:13:49.163,562,NULL,NULL,0
1056,Gazebo,1097,0,1,1,2024-04-19 16:13:58.290,562,NULL,NULL,0
1057,Furrow,1098,0,1,1,2024-04-19 16:14:05.857,562,NULL,NULL,0
1058,Compactor truck,1099,0,1,1,2024-04-19 16:14:13.600,562,NULL,NULL,0
1059,Road Sweeper,1100,0,1,1,2024-04-19 16:14:25.620,562,NULL,NULL,0
1060,Jump Starter,1101,0,1,1,2024-04-19 16:14:34.820,562,NULL,NULL,0
1061,Hydraulic Jack,1102,0,1,1,2024-04-19 16:14:46.687,562,NULL,NULL,0
1062,Laptop,1103,0,1,1,2024-04-19 17:16:44.573,562,NULL,NULL,0
1063,Printer,1104,0,1,1,2024-04-19 17:16:52.617,562,NULL,NULL,0
1064,Table,1115,0,1,1,2024-04-19 17:26:34.153,562,NULL,NULL,0
1065,Voice Recorder,1114,0,1,1,2024-04-19 17:26:42.570,562,NULL,NULL,0
1066,Airconditioner,1113,0,1,1,2024-04-19 17:26:51.870,562,NULL,NULL,0
1067,Projector,1112,0,1,1,2024-04-19 17:27:00.607,562,NULL,NULL,0
1068,Fridge,1111,0,1,1,2024-04-19 17:27:08.837,562,NULL,NULL,0
1069,Microwave,1110,0,1,1,2024-04-19 17:27:18.910,562,NULL,NULL,0
1070,Chair,1109,0,1,1,2024-04-19 17:27:27.613,562,NULL,NULL,0
1071,Grader,1108,0,1,1,2024-04-19 17:27:37.213,562,NULL,NULL,0
1072,Chain Saw,1105,0,1,1,2024-04-19 17:37:56.813,562,NULL,NULL,0
1073,Chair High Back,1116,0,1,1,2024-04-19 17:39:45.297,562,NULL,NULL,0
1074,"Concrete Cutter Machine ",1107,0,1,1,2024-04-19 17:42:18.607,562,NULL,NULL,0
1075,Excavator,1106,0,1,1,2024-04-19 17:42:37.033,562,NULL,NULL,0
1076,Camera,996,0,1,1,2024-04-19 17:44:07.840,562,NULL,NULL,0
1077,Camera,1117,0,1,1,2024-04-19 17:47:53.917,562,NULL,NULL,0
1078,SUV,1118,0,1,1,2024-04-19 17:51:52.953,562,NULL,NULL,0
1079,TV Monitor,1119,0,1,1,2024-07-12 16:31:37.233,271,NULL,NULL,0
1080,Mobile Devices,1120,0,1,1,2024-07-12 16:47:18.480,271,NULL,NULL,0
1081,Biometric,1121,0,1,1,2024-10-07 15:45:50.153,199,NULL,NULL,0
1082,Camera Set,1122,0,1,1,2024-10-07 15:46:04.747,199,NULL,NULL,0
1083,Car Siren,1123,0,1,1,2024-10-07 15:46:19.557,199,NULL,NULL,0
1084,CCTV NVR,1124,0,1,1,2024-10-07 15:46:27.307,199,NULL,NULL,0
1085,Document Sealer,1125,0,1,1,2024-10-07 15:46:40.447,199,NULL,NULL,0
1086,Dot Matrix Flatbed Printer,1126,0,1,1,2024-10-07 15:46:51.937,199,NULL,NULL,0
1087,Foldable Table,1127,0,1,1,2024-10-07 15:47:04.570,199,NULL,NULL,0
1088,Microphone Switchboard,1128,0,1,1,2024-10-07 15:47:21.937,199,NULL,NULL,0
1089,Network Cabinet,1129,0,1,1,2024-10-07 15:47:37.380,199,NULL,NULL,0
1090,Smart TV Screen,1130,0,1,1,2024-10-07 15:47:54.200,199,NULL,NULL,0
1091,Decoder,1131,0,1,1,2024-10-07 15:48:07.527,199,NULL,NULL,0
1092,Vehicle Jump Start,1132,0,1,1,2024-10-07 15:48:21.423,199,NULL,NULL,0
1093,Digital Camera,1133,0,1,1,2024-10-07 15:53:26.190,199,NULL,NULL,0
1094,Office Post Box,1134,0,1,1,2024-10-07 16:01:06.923,199,NULL,NULL,0
1095,Bucket and Wringer,1135,0,1,1,2024-10-07 16:10:58.800,199,NULL,NULL,0
1096,Filer Bulk 9 Bay,1136,0,1,1,2024-10-07 16:11:08.657,199,NULL,NULL,0
1097,Media Portable Player,1137,0,1,1,2024-10-07 16:11:16.690,199,NULL,NULL,0
1098,Reception Desk,1138,0,1,1,2024-10-07 16:11:24.497,199,NULL,NULL,0
1099,Wireless Microphone System,1139,0,1,1,2024-10-07 16:11:32.730,199,NULL,NULL,0
1100,Cabinet Battery Box,1140,0,1,1,2024-10-07 16:23:22.403,199,NULL,NULL,0
1101,Smart TV Screen,1141,0,1,1,2024-10-07 16:23:37.763,199,NULL,NULL,0
1102,Gazebo,1142,0,1,1,2024-10-07 16:23:45.607,199,NULL,NULL,0
1103,Mobile Devices,1143,0,1,1,2024-10-07 16:23:55.153,199,NULL,NULL,0
1104,Road Sweeper,1144,0,1,1,2024-10-07 16:29:33.137,199,NULL,NULL,0
1105,Dwelling Low Cost Housing,1145,1,1,1,2024-10-07 18:27:44.277,199,NULL,NULL,0
1106,Dwelling Normal Size House,1146,1,1,1,2024-10-07 18:27:54.363,199,NULL,NULL,0
1107,Braai,1147,1,1,1,2024-10-07 18:33:37.807,199,NULL,NULL,0
1108,Boom Gate Manual,1148,1,1,1,2024-10-07 18:33:51.790,199,NULL,NULL,0
1109,Land,1149,1,1,1,2024-10-07 18:34:01.650,199,NULL,NULL,0
1110,Horse Racing Field,1150,1,1,1,2024-10-07 18:42:03.740,199,NULL,NULL,0
1111,Netball Court,1151,1,1,1,2024-10-07 18:42:10.573,199,NULL,NULL,0
1112,Rugby Field,1152,1,1,1,2024-10-07 18:42:17.143,199,NULL,NULL,0
1113,Sport Facility,1153,1,1,1,2024-10-07 18:42:23.640,199,NULL,NULL,0
1114,Football (Soccer) Pitch,1154,1,1,1,2024-10-07 18:42:31.013,199,NULL,NULL,0
1115,Swimming Pool,1155,1,1,1,2024-10-07 18:42:38.610,199,NULL,NULL,0
1116,Animal Pound,1156,1,1,1,2024-10-07 18:56:24.477,199,NULL,NULL,0
1117,Buildings,1157,1,1,1,2024-10-07 18:56:54.633,199,NULL,NULL,0
1118,Bullet Proof Windows,1158,1,1,1,2024-10-07 18:57:25.000,199,NULL,NULL,0
1119,Flag Pole,1159,1,1,1,2024-10-07 18:57:44.983,199,NULL,NULL,0
1120,Kerb Edge,1160,1,1,1,2024-10-07 18:58:10.137,199,NULL,NULL,0
1121,Park Bench,1161,1,1,1,2024-10-07 18:58:34.590,199,NULL,NULL,0
1122,Parks,1162,1,1,1,2024-10-07 18:58:54.810,199,NULL,NULL,0
1123,PPE Developed Land,1163,1,1,1,2024-10-07 18:59:08.860,199,NULL,NULL,0
1124,PPE Undeveloped Land,1164,1,1,1,2024-10-07 18:59:16.963,199,NULL,NULL,0
1125,Roads,1165,1,1,1,2024-10-07 18:59:45.847,199,NULL,NULL,0
1126,Turnstiles,1166,1,1,1,2024-10-07 19:00:01.053,199,NULL,NULL,0
1127,Golf Course,1167,1,1,1,2024-10-07 19:10:03.160,199,NULL,NULL,0
1128,Softball Field,1168,1,1,1,2024-10-07 19:10:10.967,199,NULL,NULL,0
1129,Tennis Court,1169,1,1,1,2024-10-07 19:10:17.953,199,NULL,NULL,0
1130,Outdoor Exercise Equipment,1170,1,1,1,2024-10-07 19:16:44.337,199,NULL,NULL,0
1131,Football and Rugby Posts Combination,530,1,1,1,2024-10-07 19:17:22.373,199,NULL,NULL,0
1132,Internal Road,1171,1,1,1,2024-10-07 19:26:01.637,199,NULL,NULL,0
1133,Horse Racing Field,1172,1,1,1,2024-10-07 19:26:12.217,199,NULL,NULL,0
1134,Pedestrian Gate,678,1,1,1,2024-10-07 19:27:19.487,199,NULL,NULL,0
1135,Speed Hump,1173,1,1,1,2024-10-07 19:42:31.093,199,NULL,NULL,0
1136,V-Channel,1068,1,1,1,2024-10-07 19:43:44.687,199,NULL,NULL,0
1137,Pump (Hydraulic),1174,1,1,1,2024-10-07 19:47:33.417,199,NULL,NULL,0
1138,Sign Electronic: Structure,1175,1,1,1,2024-10-07 19:50:01.980,199,NULL,NULL,0
1139,Ablution - Change Rooms,1176,1,1,1,2024-10-07 19:53:42.573,199,NULL,NULL,0
1140,Pavements,672,1,1,1,2024-10-07 19:55:32.393,199,NULL,NULL,0
1141,Dwelling Flats,1177,1,1,1,2024-10-07 20:00:11.297,199,NULL,NULL,0
1142,Community Hall,1178,1,1,1,2024-10-07 20:08:56.470,199,NULL,NULL,0
1143,Railing - Handrails,1179,1,1,1,2024-10-07 20:09:08.690,199,NULL,NULL,0
1144,Pump (Hydraulic),1180,1,1,1,2024-10-07 20:09:25.927,199,NULL,NULL,0
1145,VIP Toilets,477,1,1,1,2024-10-07 20:09:58.417,199,NULL,NULL,0
1146,Street Light,1181,1,1,1,2024-10-07 20:12:51.830,199,NULL,NULL,0
1147,Culvert Bridge,732,1,1,1,2024-10-07 20:17:27.693,199,NULL,NULL,0
1148,Paving,1182,1,1,1,2024-10-07 20:21:20.303,199,NULL,NULL,0
1149,Toilets,1183,1,1,1,2024-10-07 20:27:40.697,199,NULL,NULL,0
1150,Wall,678,1,1,1,2024-10-07 20:29:18.950,199,NULL,NULL,0
1151,Tank Stand,1184,1,1,1,2024-10-07 20:32:36.027,199,NULL,NULL,0
1152,Jo-Jo Tank,1185,1,1,1,2024-10-07 20:35:08.730,199,NULL,NULL,0
1153,Ablution - Change Rooms,1186,1,1,1,2024-10-07 20:39:54.923,199,NULL,NULL,0
1154,Culvert Pipe,1187,1,1,1,2024-10-07 20:42:24.873,199,NULL,NULL,0
1155,Walkway,1188,1,1,1,2024-10-07 20:44:42.953,199,NULL,NULL,0
1156,Rubbish Bin,958,1,1,1,2024-10-07 20:47:28.350,199,NULL,NULL,0
1157,Catchpit,1189,1,1,1,2024-10-07 20:51:24.720,199,NULL,NULL,0
1158,Outbuilding (Storeroom),1183,1,1,1,2024-10-07 20:52:15.957,199,NULL,NULL,0
1159,Paved Area,1190,1,1,1,2024-10-07 20:55:54.313,199,NULL,NULL,0
1160,Swivel Gate,678,1,1,1,2024-10-07 20:58:03.233,199,NULL,NULL,0
1161,Handrails,1191,1,1,1,2024-10-07 21:00:22.580,199,NULL,NULL,0
1162,Flood Light,1192,1,1,1,2024-10-07 21:02:45.817,199,NULL,NULL,0
1163,Roller Door,1193,1,1,1,2024-10-07 21:04:43.423,199,NULL,NULL,0
1164,Footpath,1194,1,1,1,2024-10-07 21:06:45.023,199,NULL,NULL,0
1165,Kerb Barrier,1195,1,1,1,2024-10-07 21:08:58.220,199,NULL,NULL,0
1166,V-Channel,1196,1,1,1,2024-10-07 21:11:03.197,199,NULL,NULL,0
1167,Braai,958,1,1,1,2024-10-07 21:19:18.693,199,NULL,NULL,0
1168,Office Block,1197,1,1,1,2024-10-07 21:19:51.963,199,NULL,NULL,0
1169,Parking,1198,1,1,1,2024-10-07 21:19:59.033,199,NULL,NULL,0
1170,Pump - Centrifugal,1199,1,1,1,2024-10-07 21:20:07.050,199,NULL,NULL,0
1171,Pump Station Building,1200,1,1,1,2024-10-07 21:20:16.350,199,NULL,NULL,0
1172,Guardhouse,1183,1,1,1,2024-10-07 21:21:34.300,199,NULL,NULL,0
1173,Retaining Wall,1201,1,1,1,2024-10-07 21:24:37.200,199,NULL,NULL,0
1174,Channel,1196,1,1,1,2024-10-07 21:25:03.343,199,NULL,NULL,0
1175,Internal Road,1202,1,1,1,2024-10-07 21:28:11.720,199,NULL,NULL,0
1176,Veranda,1203,1,1,1,2024-10-07 21:30:31.370,199,NULL,NULL,0
1177,Ballade Poles,1204,1,1,1,2024-10-07 21:33:25.630,199,NULL,NULL,0
