ID,Filename,UserId,IsDonated,Activate_Validation,Processed,Date_Created,Job_Status,Date_Ran,No_RecordsInserted,No_RecodsNotValidating,Total_Records,ValidationError_Path,ServiceID,ProcessDate,RunID,ContractNumber
431,Takeon_Msobomvu Sports ground LN.csv,196,5,1,0,2025-02-04 09:19:30.320,Completed Successfully!,NULL,0,0,10,NULL,1,2025-02-04 09:19:42.153,48,
432,Takeon_Rehabilitation of Gxakhulu Access Road LN Loaded.csv,196,5,1,0,2025-02-04 09:22:14.317,Completed Successfully!,NULL,0,0,46,NULL,1,2025-02-04 09:22:42.940,49,
433,Takeon_Tar surface and asphalt overlay for Geash LN Loaded.csv,196,5,1,0,2025-02-04 09:58:24.893,Completed Successfully!,NULL,0,0,25,NULL,1,2025-02-04 09:58:43.853,50,
434,Takeon_Tshoveni AR LN Loaded.csv,196,5,1,0,2025-02-04 10:02:05.257,Completed Successfully!,NULL,0,0,65,NULL,1,2025-02-04 10:02:44.797,51,
435,Tar surface and asphalt overlay for Cuba to Mzayoni LN.csv,196,5,1,0,2025-02-04 10:03:28.660,Completed Successfully!,NULL,0,0,14,NULL,1,2025-02-04 10:03:45.250,52,
436,Takeon_Fencing of Butterworth Cemetry KM.csv,196,5,1,0,2025-02-04 10:10:13.990,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,2,Error_Job_436.csv,1,2025-02-04 10:10:45.647,NULL,
437,Takeon_Fencing of Butterworth Cemetry KM.csv,196,5,1,0,2025-02-04 10:14:07.750,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,2,Error_Job_437.csv,1,2025-02-04 10:14:46.070,NULL,
438,Take_Erect of 124 Streetlights KM..csv,196,5,1,0,2025-02-05 18:40:28.107,Completed Successfully!,NULL,0,0,121,NULL,1,2025-02-05 18:40:34.130,53,
439,Takeon_Tar surface and asphalt overlay for Geash LN Loaded.csv,196,5,1,0,2025-02-05 18:56:56.563,Completed Successfully!,NULL,0,0,25,NULL,1,2025-02-05 18:57:34.940,54,
440,Take_Erect of 124 Streetlights KM..csv,196,5,1,0,2025-02-05 19:05:30.613,Completed Successfully!,NULL,0,0,121,NULL,1,2025-02-05 19:05:36.387,55,
441,Takeon_Rehabilitation of Gxakhulu Access Road LN Loaded.csv,196,5,1,0,2025-02-05 19:33:43.280,Completed Successfully!,NULL,0,0,46,NULL,1,2025-02-05 19:34:37.833,56,
442,Takeon_Tshoveni AR LN Loaded.csv,196,5,1,0,2025-02-05 20:09:27.770,Completed Successfully!,NULL,0,0,65,NULL,1,2025-02-05 20:09:39.073,57,
443,Takeon_Msobomvu Sports ground LN.csv,196,5,1,0,2025-02-06 07:58:33.100,Completed Successfully!,NULL,0,0,10,NULL,1,2025-02-06 07:58:36.777,58,
444,Takeon_Fencing of Butterworth Cemetry KM.csv,196,5,1,0,2025-02-06 08:00:40.503,Completed Successfully!,NULL,0,0,2,NULL,1,2025-02-06 08:01:37.177,59,
445,WIP TAKE ON-January.csv,196,2,1,0,2025-02-12 09:15:03.160,Completed Unsuccessfully! With Validation Error Log,NULL,0,7,7,Error_Job_445.csv,1,2025-02-12 09:15:30.763,NULL,
446,WIP TAKE ON-January.csv,196,2,1,0,2025-02-12 09:18:04.293,Completed Unsuccessfully! With Validation Error Log,NULL,0,7,7,Error_Job_446.csv,1,2025-02-12 09:18:31.313,NULL,
447,WIP TAKE ON-January.csv,196,2,1,0,2025-02-12 09:23:39.090,Completed Successfully!,NULL,0,0,7,NULL,1,2025-02-12 09:24:32.007,60,
448,Movable Assets -Takeon sheet for January 2025.csv,196,1,1,0,2025-02-12 10:13:02.937,Completed Unsuccessfully! With Validation Error Log,NULL,0,2977,2977,Error_Job_448.csv,1,2025-02-12 10:13:40.993,NULL,
449,Movable Assets -Takeon sheet for January 2025.csv,196,1,1,0,2025-02-12 10:19:08.483,Completed Unsuccessfully! With Validation Error Log,NULL,0,2229,2229,Error_Job_449.csv,1,2025-02-12 10:19:47.357,NULL,
450,Movable Assets Takeon sheet for January 2025 loa.csv,196,4,1,0,2025-02-12 10:25:40.297,Completed Unsuccessfully! With Validation Error Log,NULL,0,4,4,Error_Job_450.csv,1,2025-02-12 10:25:48.240,NULL,
451,Movable Assets Takeon sheet for January 2025 loa.csv,196,4,1,0,2025-02-12 10:35:37.597,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,4,Error_Job_451.csv,1,2025-02-12 10:35:48.830,NULL,
452,Movable Assets Takeon sheet for January 2025 loa.csv,196,4,1,0,2025-02-12 10:39:06.150,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,4,Error_Job_452.csv,1,2025-02-12 10:39:49.333,NULL,
453,Movable Assets Takeon sheet for January 2025 loa.csv,196,4,1,0,2025-02-12 10:42:18.553,Completed Successfully!,NULL,0,0,4,NULL,1,2025-02-12 10:42:49.850,61,
454,WIP TAKE ON-January.csv,238,2,1,0,2025-02-14 14:16:48.420,Completed Unsuccessfully! With Validation Error Log,NULL,0,7,7,Error_Job_454.csv,1,2025-02-14 14:17:36.677,NULL,
455,WIP TAKE ON-January.csv,238,2,1,0,2025-02-14 14:20:43.093,Completed Successfully!,NULL,0,0,7,NULL,1,2025-02-14 14:21:37.363,62,
456,Movable Takeon 2025 JAn.csv,196,4,1,0,2025-02-17 13:43:31.010,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,2,Error_Job_456.csv,1,2025-02-17 13:43:39.163,NULL,
457,Movable Takeon 2025 JAn.csv,196,4,1,0,2025-02-17 14:05:11.850,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,2,Error_Job_457.csv,1,2025-02-17 14:05:39.820,NULL,
458,Movable Takeon 2025 JAn.csv,196,4,1,0,2025-02-17 14:08:05.223,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,2,Error_Job_458.csv,1,2025-02-17 14:08:40.253,NULL,
459,Movable Takeon 2025 JAn.csv,196,4,1,0,2025-02-17 14:10:26.560,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,2,Error_Job_459.csv,1,2025-02-17 14:10:40.603,NULL,
460,Movable Takeon 2025 JAn.csv,196,4,1,0,2025-02-17 14:13:55.417,Completed Successfully!,NULL,0,0,2,NULL,1,2025-02-17 14:14:41.207,63,
461,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-25 16:23:02.997,Error Reading CSV File. File Not In Correct Format. Header with name `CIDMS Asset Group Type` was not found. If you are expecting some headers to be missing and want to ignore this validation  set the configuration HeaderValidated to null. You can also change the functionality to do something else  like logging the issue.,NULL,0,0,0,NULL,1,2025-02-25 16:23:41.823,NULL,
462,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-25 17:01:02.383,Completed Unsuccessfully! With Validation Error Log,NULL,0,31,31,Error_Job_462.csv,1,2025-02-25 17:01:43.140,NULL,
463,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 09:41:47.413,Completed Unsuccessfully! With Validation Error Log,NULL,0,13,13,Error_Job_463.csv,1,2025-02-26 09:42:30.313,NULL,
464,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 11:01:43.603,Completed Unsuccessfully! With Validation Error Log,NULL,0,2,13,Error_Job_464.csv,1,2025-02-26 11:02:31.623,NULL,
465,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 11:39:51.387,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,13,Error_Job_465.csv,1,2025-02-26 11:40:32.523,NULL,
466,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 12:06:24.080,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,13,Error_Job_466.csv,1,2025-02-26 12:06:33.347,NULL,
467,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 12:17:38.747,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,13,Error_Job_467.csv,1,2025-02-26 12:18:34.213,NULL,
468,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 12:22:35.643,Completed Successfully!,NULL,0,0,13,NULL,1,2025-02-26 12:23:34.903,64,
469,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 13:16:09.223,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,13,Error_Job_469.csv,1,2025-02-26 13:16:35.883,NULL,
470,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 15:52:51.403,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,13,Error_Job_470.csv,1,2025-02-26 15:53:37.790,NULL,
471,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 16:02:46.087,Completed Successfully!,NULL,0,0,13,NULL,1,2025-02-26 16:03:38.333,65,
472,Takeon_ Paving of Centane Container City.csv,238,5,1,0,2025-02-26 16:25:41.243,Completed Successfully!,NULL,0,0,13,NULL,1,2025-02-26 16:26:38.970,66,
473,WIP TAKE ON-February.csv,238,2,1,0,2025-03-11 09:00:32.843,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,9,Error_Job_473.csv,1,2025-03-11 09:00:35.707,NULL,
474,WIP TAKE ON-February.csv,238,2,1,0,2025-03-12 10:26:40.200,Completed Unsuccessfully! With Validation Error Log,NULL,0,9,9,Error_Job_474.csv,1,2025-03-12 10:27:35.720,NULL,
475,WIP TAKE ON-February.csv,238,2,1,0,2025-03-12 10:40:53.100,Completed Successfully!,NULL,0,0,9,NULL,1,2025-03-12 10:41:36.713,67,
476,Takeon Software.csv,607,4,1,0,2025-04-08 19:24:12.743,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,1,Error_Job_476.csv,1,2025-04-08 19:24:39.733,NULL,
477,Takeon Software.csv,607,4,1,0,2025-04-08 19:46:24.553,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,1,Error_Job_477.csv,1,2025-04-08 19:46:40.387,NULL,
478,Takeon Software.csv,607,4,1,0,2025-04-08 20:10:07.377,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,1,Error_Job_478.csv,1,2025-04-08 20:10:41.027,NULL,
479,Takeon Software addition.csv,196,4,1,0,2025-04-08 20:35:13.257,Completed Unsuccessfully! With Validation Error Log,NULL,0,1,1,Error_Job_479.csv,1,2025-04-08 20:35:41.610,NULL,
480,Takeon Software additions.csv,196,4,1,0,2025-04-09 08:11:22.770,Completed Successfully!,NULL,0,0,1,NULL,1,2025-04-09 08:11:34.137,68,
481,WIP TAKE ON-March.csv,238,2,1,0,2025-04-14 08:57:49.280,Completed Unsuccessfully! With Validation Error Log,NULL,0,10,10,Error_Job_481.csv,1,2025-04-14 08:58:23.543,NULL,
