AssetCIDMSComponentTypeID,AssetCIDMSComponentTypeDesc,AssetCIDMSAssetTypeID,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,Default
995,Server Software,452,1,2022-11-30 12:41:59.237,199,NULL,NULL,NULL
996,Camera,392,1,2023-03-15 15:24:26.237,271,NULL,NULL,NULL
997,Biometric Scanner,392,1,2023-03-15 15:33:11.493,271,NULL,NULL,NULL
998,Network Video Recorder,392,1,2023-03-15 15:35:41.240,271,NULL,NULL,NULL
999,Telephone handset,338,1,2023-08-09 16:06:56.437,271,NULL,NULL,NULL
1000,Office Mobile,385,1,2023-11-07 20:19:39.660,252,NULL,NULL,NULL
1001,Office Small Urban,385,1,2023-11-07 20:37:29.340,252,NULL,NULL,NULL
1002,Ablution - Changeroom,385,1,2023-11-07 20:38:04.017,252,NULL,NULL,NULL
1003,Town Hall,385,1,2023-11-07 20:39:44.480,252,NULL,NULL,NULL
1004,Honorary Stone,386,1,2023-11-07 20:40:54.127,252,NULL,NULL,NULL
1005,V-Channel,418,1,2023-11-07 20:42:02.953,252,NULL,NULL,NULL
1006,Pump,454,1,2023-11-07 20:43:01.013,252,NULL,NULL,NULL
1007,K53 Drivers Testing Incline,390,1,2023-11-07 20:44:51.790,252,NULL,NULL,NULL
1008,Kerb Barrier,418,1,2023-11-07 20:47:33.597,252,NULL,NULL,NULL
1009,Channel,418,1,2023-11-07 20:48:11.003,252,NULL,NULL,NULL
1010,Lunar 24 Gps Module,309,1,2023-11-08 09:31:34.590,285,NULL,NULL,NULL
1011,Gabions,414,1,2023-11-08 11:07:51.340,285,NULL,NULL,NULL
1012,Blue lamps and siren,341,1,2023-11-08 15:21:28.753,339,NULL,NULL,NULL
1013,Outdoor Exercise Equipment,383,1,2023-11-08 16:24:10.130,285,NULL,NULL,NULL
1014,GPS,432,1,2023-11-08 19:21:06.507,339,NULL,NULL,NULL
1015,Tow Tractor Bell For Grid Roller,2,1,2023-11-08 19:22:07.503,339,2023-11-08 19:23:26.747,339,NULL
1016,Fire Compression - Control Panel,432,1,2023-11-08 19:24:37.470,339,NULL,NULL,NULL
1017,Radio 2-Way,432,1,2023-11-08 20:06:17.433,339,NULL,NULL,NULL
1018,Tow Tractor Bell For Grid Roller,432,1,2023-11-08 20:07:48.820,339,NULL,NULL,NULL
1019,Road Marking Machine,432,1,2023-11-08 20:08:32.007,339,NULL,NULL,NULL
1020,Backhoe Loader - TLB,432,1,2023-11-08 20:18:16.063,339,NULL,NULL,NULL
1021,Tar - Concrete Cutter Machine,432,1,2023-11-08 20:18:56.493,339,NULL,NULL,NULL
1022,Inflatable ribbon,432,1,2023-11-08 20:30:58.500,339,NULL,NULL,NULL
1023,Slide,383,1,2023-11-08 20:51:38.910,285,NULL,NULL,NULL
1024,Swing,383,1,2023-11-08 20:59:21.917,285,NULL,NULL,NULL
1025,See Saw,383,1,2023-11-08 21:05:04.500,285,NULL,NULL,NULL
1026,Laptop Bag,392,1,2023-11-09 08:07:10.823,339,NULL,NULL,NULL
1027,Speedpoint,392,1,2023-11-09 08:07:44.830,339,NULL,NULL,NULL
1028,Ablution - Change Rooms,371,1,2023-11-09 09:02:45.360,285,NULL,NULL,NULL
1029,Urban Office,371,1,2023-11-09 09:12:06.193,285,NULL,NULL,NULL
1030,Urban Office,342,1,2023-11-09 09:14:40.993,285,NULL,NULL,NULL
1031,Roller Door,366,1,2023-11-09 09:41:42.177,285,NULL,NULL,NULL
1032,Roller Door,379,1,2023-11-09 09:43:47.013,285,NULL,NULL,NULL
1033,Pump - Centrifugal,455,1,2023-11-09 10:06:31.913,285,NULL,NULL,NULL
1034,Starting Block,379,1,2023-11-09 10:11:28.643,285,NULL,NULL,NULL
1035,Club House,377,1,2023-11-09 10:41:12.703,285,NULL,NULL,NULL
1036,Borehole Enclosure,377,1,2023-11-09 10:57:34.217,285,NULL,NULL,NULL
1037,Pump -Hydraulic,455,1,2023-11-09 11:01:46.733,285,NULL,NULL,NULL
1038,Filing Shelves,336,1,2023-11-09 11:54:27.467,339,NULL,NULL,NULL
1039,Trolley - Tea,336,1,2023-11-09 11:55:27.470,339,NULL,NULL,NULL
1040,Reception Table,336,1,2023-11-09 11:56:37.243,339,NULL,NULL,NULL
1041,Pistol Safe,336,1,2023-11-09 11:57:13.433,339,NULL,NULL,NULL
1042,Filer Bay,336,1,2023-11-09 11:58:14.113,339,NULL,NULL,NULL
1043,Book Shelves,336,1,2023-11-09 11:59:41.000,339,NULL,NULL,NULL
1044,Filing Cupboard,336,1,2023-11-09 12:00:20.650,339,NULL,NULL,NULL
1045,Telephone Handset,336,1,2023-11-09 12:14:43.913,339,NULL,NULL,NULL
1046,Light Box,336,1,2023-11-09 12:16:01.127,339,NULL,NULL,NULL
1047,Walkway,363,1,2023-11-09 15:15:28.117,285,NULL,NULL,NULL
1048,Handrails,379,1,2023-11-09 15:31:18.213,285,NULL,NULL,NULL
1049,Parking,382,1,2023-11-09 15:43:33.953,285,NULL,NULL,NULL
1050,Channel,408,1,2023-11-09 15:52:14.580,285,NULL,NULL,NULL
1051,Boreholes,379,1,2023-11-09 16:01:59.093,285,NULL,NULL,NULL
1052,Flood Light,351,1,2023-11-09 16:08:29.433,252,NULL,NULL,NULL
1053,Pump,351,1,2023-11-09 16:09:19.330,252,NULL,NULL,NULL
1054,Gabions,456,1,2023-11-09 16:09:35.310,285,NULL,NULL,NULL
1055,Culturally Significant Buildings Cost,442,1,2023-11-09 16:11:13.747,251,NULL,NULL,NULL
1056,Land,353,1,2023-11-09 16:12:39.773,252,NULL,NULL,NULL
1057,Ablution Block,342,1,2023-11-09 16:19:08.373,285,NULL,NULL,NULL
1058,Sign Electronic Led,388,1,2023-11-09 16:36:23.423,339,NULL,NULL,NULL
1059,Pump (Hydraulic),457,1,2024-04-15 06:40:54.787,562,NULL,NULL,0
1060,Paved Area,351,1,2024-04-15 09:34:13.183,562,NULL,NULL,0
1061,Land,458,1,2024-04-15 11:17:57.457,562,NULL,NULL,0
1062,Megaphone Handheld,338,1,2024-04-15 13:46:38.547,562,NULL,NULL,0
1063,Loud Hailer,336,1,2024-04-15 13:48:09.360,562,NULL,NULL,0
1064,Water Pump Machine,454,1,2024-04-15 16:39:06.267,562,NULL,NULL,0
1065,Honorary Stone,388,1,2024-04-15 16:41:12.017,562,NULL,NULL,0
1066,Kerb Barrier,390,1,2024-04-15 16:48:45.903,562,NULL,NULL,0
1067,Retaining Wall,386,1,2024-04-15 16:54:38.153,562,NULL,NULL,0
1068,Channel,386,1,2024-04-15 16:57:03.550,562,NULL,NULL,0
1069,Halls,364,1,2024-04-15 17:53:18.923,562,NULL,NULL,0
1070,Swimming Pool Starting Block,379,1,2024-04-15 17:55:43.873,562,NULL,NULL,0
1071,Small Urban Office,459,1,2024-04-15 18:05:31.097,562,NULL,NULL,0
1072,Roller Door,364,1,2024-04-15 18:13:15.657,562,NULL,NULL,0
1073,Roller Door,377,1,2024-04-15 18:13:57.083,562,NULL,NULL,0
1074,Pavement,382,1,2024-04-15 18:22:14.033,562,NULL,NULL,0
1075,Pavement,402,1,2024-04-15 18:24:38.657,562,NULL,NULL,0
1076,Boreholes,372,1,2024-04-15 18:37:01.860,562,NULL,NULL,0
1077,Boreholes,378,1,2024-04-15 18:37:41.783,562,NULL,NULL,0
1078,Borehole Enclosure,378,1,2024-04-15 18:54:40.153,562,NULL,NULL,0
1079,Water Pump Machine,378,1,2024-04-15 18:57:02.160,562,NULL,NULL,0
1080,Gabions,378,1,2024-04-15 18:57:12.880,562,NULL,NULL,0
1081,Sports Ground,420,1,2024-04-19 14:05:50.780,562,NULL,NULL,0
1082,House,421,1,2024-04-19 14:06:06.503,562,NULL,NULL,0
1083,Building,435,1,2024-04-19 14:07:21.263,562,NULL,NULL,0
1084,House,460,1,2024-04-19 14:11:37.407,562,NULL,NULL,0
1085,Operational Buildings,385,1,2024-04-19 14:12:28.207,562,NULL,NULL,0
1086,Unpaved Road,462,1,2024-04-19 14:41:08.800,562,NULL,NULL,0
1087,High Mast Light,461,1,2024-04-19 14:41:32.740,562,NULL,NULL,0
1088,Building,463,1,2024-04-19 14:46:36.587,562,NULL,NULL,0
1089,Operational Buildings,464,1,2024-04-19 14:56:14.840,562,NULL,NULL,0
1090,HP Probook 450 G10 (IS),466,1,2024-04-19 16:08:09.610,562,NULL,NULL,0
1091,HP Probook 450 G11 (IS),466,1,2024-04-19 16:08:19.710,562,NULL,NULL,0
1092,HP Probook 450 G12 (IS),466,1,2024-04-19 16:08:30.217,562,NULL,NULL,0
1093,HP Probook 450 G13 (IS),466,1,2024-04-19 16:08:52.270,562,NULL,NULL,0
1094,Television,465,1,2024-04-19 16:11:23.030,562,NULL,NULL,0
1095,Water Separation,465,1,2024-04-19 16:11:32.420,562,NULL,NULL,0
1096,Shredder Machine,465,1,2024-04-19 16:11:40.397,562,NULL,NULL,0
1097,Gazebo,465,1,2024-04-19 16:11:50.293,562,NULL,NULL,0
1098,Furrow,467,1,2024-04-19 16:12:07.783,562,NULL,NULL,0
1099,Compactor truck,467,1,2024-04-19 16:12:15.387,562,NULL,NULL,0
1100,Road Sweeper,467,1,2024-04-19 16:12:22.707,562,NULL,NULL,0
1101,Jump Starter,467,1,2024-04-19 16:12:30.997,562,NULL,NULL,0
1102,Hydraulic Jack,467,1,2024-04-19 16:12:39.517,562,NULL,NULL,0
1103,Laptop,466,1,2024-04-19 17:16:18.610,562,NULL,NULL,0
1104,Printer,466,1,2024-04-19 17:16:28.840,562,NULL,NULL,0
1105,Chain Saw,467,1,2024-04-19 17:17:38.407,562,NULL,NULL,0
1106,Excavator,467,1,2024-04-19 17:17:50.687,562,NULL,NULL,0
1107,Concrete Cutter Machine,467,1,2024-04-19 17:18:01.427,562,NULL,NULL,0
1108,Grader,467,1,2024-04-19 17:18:11.057,562,NULL,NULL,0
1109,Chair,465,1,2024-04-19 17:18:42.593,562,NULL,NULL,0
1110,Microwave,465,1,2024-04-19 17:18:54.730,562,NULL,NULL,0
1111,Fridge,465,1,2024-04-19 17:19:04.767,562,NULL,NULL,0
1112,Projector,465,1,2024-04-19 17:19:13.263,562,NULL,NULL,0
1113,Airconditioner,465,1,2024-04-19 17:19:25.173,562,NULL,NULL,0
1114,Voice Recorder,465,1,2024-04-19 17:19:38.873,562,NULL,NULL,0
1115,Table,465,1,2024-04-19 17:19:52.293,562,NULL,NULL,0
1116,Chair High Back,465,1,2024-04-19 17:38:45.330,562,NULL,NULL,0
1117,Camera,465,1,2024-04-19 17:47:02.133,562,NULL,NULL,0
1118,SUV,468,1,2024-04-19 17:51:16.430,562,NULL,NULL,0
1119,TV Monitor,466,1,2024-07-12 16:30:33.030,271,NULL,NULL,0
1120,Mobile Devices,466,1,2024-07-12 16:46:31.347,271,2024-10-07 15:42:31.567,199,0
1121,Biometric,392,1,2024-10-07 15:37:11.487,199,NULL,NULL,0
1122,Camera Set,392,1,2024-10-07 15:37:33.293,199,NULL,NULL,0
1123,Car Siren,341,1,2024-10-07 15:38:53.580,199,NULL,NULL,0
1124,CCTV NVR,392,1,2024-10-07 15:39:25.563,199,NULL,NULL,0
1125,Document Sealer,392,1,2024-10-07 15:39:52.020,199,NULL,NULL,0
1126,Dot Matrix Flatbed Printer,392,1,2024-10-07 15:40:13.110,199,NULL,NULL,0
1127,Foldable Table,336,1,2024-10-07 15:41:00.253,199,NULL,NULL,0
1128,Microphone Switchboard,336,1,2024-10-07 15:41:34.683,199,NULL,NULL,0
1129,Network Cabinet,392,1,2024-10-07 15:42:54.560,199,NULL,NULL,0
1130,Smart TV Screen,392,1,2024-10-07 15:43:24.207,199,NULL,NULL,0
1131,Decoder,392,1,2024-10-07 15:44:01.617,199,NULL,NULL,0
1132,Vehicle Jump Start,432,1,2024-10-07 15:44:46.883,199,NULL,NULL,0
1133,Digital Camera,336,1,2024-10-07 15:52:20.427,199,NULL,NULL,0
1134,Office Post Box,336,1,2024-10-07 15:59:56.363,199,NULL,NULL,0
1135,Bucket and Wringer,336,1,2024-10-07 16:08:46.640,199,NULL,NULL,0
1136,Filer Bulk 9 Bay,336,1,2024-10-07 16:09:14.390,199,NULL,NULL,0
1137,Media Portable Player,336,1,2024-10-07 16:09:35.360,199,NULL,NULL,0
1138,Reception Desk,336,1,2024-10-07 16:09:56.157,199,NULL,NULL,0
1139,Wireless Microphone System,336,1,2024-10-07 16:10:17.330,199,NULL,NULL,0
1140,Cabinet Battery Box,392,1,2024-10-07 16:21:33.453,199,NULL,NULL,0
1141,Smart TV Screen,336,1,2024-10-07 16:22:06.930,199,NULL,NULL,0
1142,Gazebo,336,1,2024-10-07 16:22:22.953,199,NULL,NULL,0
1143,Mobile Devices,392,1,2024-10-07 16:22:41.373,199,NULL,NULL,0
1144,Road Sweeper,340,1,2024-10-07 16:29:01.173,199,NULL,NULL,0
1145,Dwelling Low Cost Housing,469,1,2024-10-07 18:27:03.547,199,NULL,NULL,0
1146,Dwelling Normal Size House,469,1,2024-10-07 18:27:10.603,199,NULL,NULL,0
1147,Braai,470,1,2024-10-07 18:31:46.107,199,NULL,NULL,0
1148,Perimeter Protection,470,1,2024-10-07 18:31:55.790,199,NULL,NULL,0
1149,Land,471,1,2024-10-07 18:32:26.160,199,NULL,NULL,0
1150,Horse Racing Field,472,1,2024-10-07 18:40:00.160,199,NULL,NULL,0
1151,Netball Court,472,1,2024-10-07 18:40:11.617,199,NULL,NULL,0
1152,Rugby Field,472,1,2024-10-07 18:40:22.187,199,NULL,NULL,0
1153,Sport Facility,472,1,2024-10-07 18:40:32.800,199,NULL,NULL,0
1154,Football (Soccer) Pitch,472,1,2024-10-07 18:40:52.510,199,NULL,NULL,0
1155,Swimming Pool,472,1,2024-10-07 18:41:20.680,199,NULL,NULL,0
1156,Animal Pound,463,1,2024-10-07 18:45:17.560,199,NULL,NULL,0
1157,Buildings,464,1,2024-10-07 18:46:46.593,199,NULL,NULL,0
1158,Bullet Proof Windows,385,1,2024-10-07 18:47:22.777,199,NULL,NULL,0
1159,Flag Pole,351,1,2024-10-07 18:48:05.667,199,NULL,NULL,0
1160,Kerb Edge,414,1,2024-10-07 18:48:43.910,199,NULL,NULL,0
1161,Park Bench,309,1,2024-10-07 18:49:21.607,199,NULL,NULL,0
1162,Parks,473,1,2024-10-07 18:51:56.593,199,NULL,NULL,0
1163,PPE Developed Land,426,1,2024-10-07 18:52:39.380,199,NULL,NULL,0
1164,PPE Undeveloped Land,426,1,2024-10-07 18:53:17.637,199,NULL,NULL,0
1165,Roads,462,1,2024-10-07 18:54:24.707,199,NULL,NULL,0
1166,Turnstiles,404,1,2024-10-07 18:55:10.287,199,NULL,NULL,0
1167,Golf Course,474,1,2024-10-07 19:09:13.543,199,NULL,NULL,0
1168,Softball Field,474,1,2024-10-07 19:09:25.637,199,NULL,NULL,0
1169,Tennis Court,474,1,2024-10-07 19:09:35.453,199,NULL,NULL,0
1170,Outdoor Exercise Equipment,379,1,2024-10-07 19:12:14.430,199,NULL,NULL,0
1171,Internal Road,402,1,2024-10-07 19:20:40.193,199,NULL,NULL,0
1172,Horse Racing Field,420,1,2024-10-07 19:22:28.887,199,NULL,NULL,0
1173,Speed Hump,475,1,2024-10-07 19:42:02.460,199,NULL,NULL,0
1174,Pump (Hydraulic),476,1,2024-10-07 19:47:04.980,199,NULL,NULL,0
1175,Fabricated Steel,477,1,2024-10-07 19:49:35.350,199,NULL,NULL,0
1176,Ablution - Change Rooms,342,1,2024-10-07 19:53:12.330,199,NULL,NULL,0
1177,Dwelling Flats,353,1,2024-10-07 19:59:42.023,199,NULL,NULL,0
1178,Community Hall,353,1,2024-10-07 20:03:45.013,199,NULL,NULL,0
1179,Railing - Handrails,366,1,2024-10-07 20:04:58.020,199,NULL,NULL,0
1180,Pump (Hydraulic),454,1,2024-10-07 20:06:03.027,199,NULL,NULL,0
1181,Street Light,373,1,2024-10-07 20:12:08.090,199,NULL,NULL,0
1182,Paving,478,1,2024-10-07 20:20:46.593,199,NULL,NULL,0
1183,Small Building - Enclosure,423,1,2024-10-07 20:27:12.060,199,NULL,NULL,0
1184,Tank Stand,479,1,2024-10-07 20:32:09.530,199,NULL,NULL,0
1185,Tank,479,1,2024-10-07 20:34:39.560,199,NULL,NULL,0
1186,Ablution - Change Rooms,480,1,2024-10-07 20:39:26.027,199,NULL,NULL,0
1187,Culvert Pipe,481,1,2024-10-07 20:41:54.840,199,NULL,NULL,0
1188,Walkway,404,1,2024-10-07 20:44:15.130,199,NULL,NULL,0
1189,Catchpit,481,1,2024-10-07 20:50:40.447,199,NULL,NULL,0
1190,Paved Area,482,1,2024-10-07 20:55:26.853,199,NULL,NULL,0
1191,Handrails,404,1,2024-10-07 20:59:54.227,199,NULL,NULL,0
1192,External Lighting,404,1,2024-10-07 21:02:18.323,199,NULL,NULL,0
1193,Roller Door,404,1,2024-10-07 21:04:13.717,199,NULL,NULL,0
1194,Footpath,404,1,2024-10-07 21:06:12.680,199,NULL,NULL,0
1195,Kerb Barrier,481,1,2024-10-07 21:08:16.847,199,NULL,NULL,0
1196,Channel,481,1,2024-10-07 21:10:33.290,199,NULL,NULL,0
1197,Office Block,480,1,2024-10-07 21:12:37.433,199,NULL,NULL,0
1198,Parking,482,1,2024-10-07 21:13:38.070,199,NULL,NULL,0
1199,Pump - Centrifugal,483,1,2024-10-07 21:15:45.707,199,NULL,NULL,0
1200,Pump Station Building,480,1,2024-10-07 21:16:41.307,199,NULL,NULL,0
1201,Retaining Wall,479,1,2024-10-07 21:23:00.493,199,NULL,NULL,0
1202,Internal Road,482,1,2024-10-07 21:26:41.773,199,NULL,NULL,0
1203,Small Building - Enclosure,480,1,2024-10-07 21:29:56.467,199,NULL,NULL,0
1204,Ballade Poles,479,1,2024-10-07 21:31:56.380,199,NULL,NULL,0
1205,Parking,388,1,2024-10-07 21:36:06.583,199,NULL,NULL,0
1206,Pump - Centrifugal,454,1,2024-10-07 21:36:51.653,199,NULL,NULL,0
1207,Perimeter Protection,411,1,2024-10-07 21:38:36.330,199,NULL,NULL,0
1208,Walkway,351,1,2024-10-07 21:44:13.697,199,NULL,NULL,0
1209,Retaining Wall,399,1,2024-10-07 21:45:17.723,199,NULL,NULL,0
1210,External Furniture,351,1,2024-10-07 21:46:20.343,199,NULL,NULL,0
1211,Office Block,353,1,2024-10-07 21:47:33.467,199,NULL,NULL,0
1212,Sign - Information,484,1,2024-10-07 21:49:29.147,199,NULL,NULL,0
1213,Club House,353,1,2024-10-07 21:50:16.393,199,NULL,NULL,0
1214,Street Light,485,1,2024-10-07 22:15:01.023,199,NULL,NULL,0
1215,Paving,486,1,2024-10-07 22:28:37.240,199,NULL,NULL,0
1216,Drone,490,1,2025-02-17 11:27:33.997,271,NULL,NULL,0
1217,Earthworks,85,1,2025-02-26 13:38:25.497,271,NULL,NULL,0
1218,Earthworks,491,1,2025-02-26 13:50:22.473,271,NULL,NULL,0
1219,Community Assets,492,1,2025-03-12 08:21:29.693,271,NULL,NULL,0
1220,Firearms,430,1,2025-06-02 06:09:12.560,271,NULL,NULL,0
1221,Buildings,353,1,2025-11-11 16:11:35.053,271,NULL,NULL,0
1222,Outdoor Furniture,148,1,2025-11-11 16:49:58.167,271,NULL,NULL,0
