Asset_BulkValidation_ID,Upload_JobID,RowNumber,ComponentID_AssetRegisterID,AssetDescription,ParentAssetRegisterID,Barcode,OldBarcode,ImageRef,FinancialStatus,AssetType,AssetCategory,AssetSub_Category,AssetClass,ComponentType,Sub_ComponentType,MeasurementType,AssetStatus,AcquisitionDate,DisposalDate,ReasonforDisposal,ImpairmentDate,InServiceDate,UsefulLifeYearComponent,UsefulLifeMonthComponent,RemainingUsefulLifeYearComponent,RemainingUsefulLifeMonthComponent,AssetCondition,DateModified,VerifiedDate,VerificationDoneBy,UOM,Dim1,Dim2,Dim3,DimensionQuantity,Quantity,SGKey,DeedNumber,Erf_FarmNumber,ErfsizeM2,PortionNumber,UnitNumber,RegistrationNumber,CustodianName,CustodianIDNumber,AssetOwnershipName,MunicipalDepartment,Division,Town,StreetAddress,Building,Ward,Zoning,FloorArea,RoomNumber,Suburb,GISFeautureID,Lattitude,Longitude,FundingSourceNumber,FundingSourceAmount,PurchaseAmount_Cost,SCOAItem_PurchaseAmount_Cost,ResidualValue,AccumulatedDepreciation,SCOAItem_AccumulatedDepreciation,AccumulatedImpairment,SCOAItem_AccumulatedImpairment,DisposalAmountCost,SCOAItem_DisposalAmountCost,DisposalProceeds,ProfitorLossonDisposal,CarryingAmount,DonorID_RegistrationNumber_ParastatalCode,DonorName_CompanyName_ParastatalName,DateDonated,Custom1,Custom2,Custom3,Custom4,Custom5,Custom6,Custom7,Custom8,Custom9,Custom10,Custom11,Custom12,Custom13,Custom14,Custom15,Custom16,Custom17,Custom18,Custom19,Custom20,Custom21,Custom22,Custom23,Custom24,Custom25,Custom26,FileName,AssetSetting_ID,Description,CIDMSSubComponent,MainAssetID,MainAssetDescription,CIDMSSubComponentType,CIDMSComponentType,CIDMSAccountingGroup,CIDMSSubAccountingGroup,CIDMSAssetClass,CIDMSAssetGroupType,CIDMSAssetType,CashOrNoncashgeneratingunit,CommisioningDate,InfrastructurOrNonInfrastructure,NatureOfAddition,CostOfAddition,YearConstructed,ForecastReplacementYear,InsuranceCover,InsurancePolicyNo,Warranty,CurrentReplacemantCostCRC,DepreciatedReplacementCostDRC,AnnualisedMaintenanceCRC,AnnualMaintenanceBudgetNeed,RemainingUsefulLifeAtTakeOn,ConstructionMaterial,Make,Model,SerialNumber,BasicMunicipalityService,CriticalityGrade,PerformanceGrade,UtilisationGrade,InfrastructureHealthGrade,ConsequenceOfFailure,Risk,WellKnownTextWKT,MunicipalAssetID,RevaluationDate
1013055,487,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013056,487,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013057,487,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013058,487,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013059,487,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013060,487,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013061,487,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013062,487,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013063,487,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2025/03/11, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013064,487,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Alcohol test | Asset Category : Furniture and Office Equipme",NULL,NULL,NULL,NULL,"Invalid format in column: 2024/12/20, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2024/12/20, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2024/12/20, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013065,487,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Printer | Asset Category : Computer Equipment | Asset SubCat",NULL,NULL,NULL,NULL,"Invalid format in column: 2024/12/20, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 2024/12/20, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 2024/12/20, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_487.csv,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013114,490,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_490.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013115,490,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_490.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013116,490,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_490.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013117,490,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_490.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013118,490,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Invalid Class combination, Asset Class: Air Conditioner | Asset Category : Furniture and Office Equi",NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,"Invalid format in column: 17-Mar-25, please use the following format: dd-MMM-yyyy",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_490.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013078,488,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_488.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1013079,488,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Invalid data in column: R22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Error_Job_488.csv,NULL,NULL,NULL,NULL,NULL,Invalid CIDMS Structure combination detected,Invalid data in column: Gun,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
