Town_ID,Town,Enabled,DateCaptured,CapturerID,DateModified,ModifierID,FallswithinMunicipality,TownCode,ProvinceID,Code
904,Butterworth,1,2018-07-19 23:37:23.547,6790,2018-07-19 23:37:23.547,6790,NULL,4962,1,271161
905,Butterworth,1,2018-07-19 23:37:24.433,6790,2018-07-19 23:37:24.433,6790,NULL,4962,1,271161
906,Butterworth,1,2018-07-19 23:37:25.250,6790,2018-07-19 23:37:25.250,6790,NULL,4962,1,271161
907,Kimberley,1,2018-07-19 23:37:26.360,6790,2018-07-19 23:37:26.360,6790,NULL,8301,8,383006
908,Butterworth,1,2018-07-19 23:37:27.180,6790,2018-07-19 23:37:27.180,6790,NULL,4962,1,271161
909,Butterworth,1,2018-07-19 23:37:27.783,6790,2018-07-19 23:37:27.783,6790,NULL,4962,1,271161
910,Somerset West,1,2018-07-19 23:37:28.897,6790,2018-07-19 23:37:28.897,6790,NULL,7130,9,199045
911,Butterworth,1,2018-07-19 23:37:29.440,6790,2018-07-19 23:37:29.440,6790,NULL,4962,1,271161
912,Butterworth,1,2018-07-19 23:37:30.097,6790,2018-07-19 23:37:30.097,6790,NULL,4962,1,271161
913,Butterworth,1,2018-07-19 23:37:30.470,6790,2018-07-19 23:37:30.470,6790,NULL,4962,1,271161
914,Butterworth,1,2018-07-19 23:37:30.850,6790,2018-07-19 23:37:30.850,6790,NULL,4962,1,271161
915,Sandton,1,2018-07-19 23:37:31.903,6790,2018-07-19 23:37:31.903,6790,NULL,2191,3,798013
916,Sandton,1,2018-07-19 23:37:36.900,6790,2018-07-19 23:37:36.900,6790,NULL,2191,3,798013
917,Sandton,1,2018-07-19 23:37:45.583,6790,2018-07-19 23:37:45.583,6790,NULL,2191,3,798013
918,Tyinirha,1,2018-08-06 16:14:04.173,6790,NULL,NULL,NULL,4990,0,NULL
919,Daantjie,1,2018-08-14 11:26:45.467,6790,NULL,NULL,NULL,1216,0,NULL
920,Ntuzuma,1,2018-08-14 11:26:46.170,6790,NULL,NULL,NULL,4360,0,NULL
921,Bellville,1,2018-08-14 12:08:53.260,6790,NULL,NULL,NULL,7530,0,NULL
922,Boksburg,1,2018-08-15 14:20:12.610,6790,NULL,NULL,NULL,1475,0,NULL
923,Kokstad,1,2018-08-16 16:23:24.563,6790,NULL,NULL,NULL,4700,0,NULL
924,Bloemfontein,1,2018-08-28 09:16:16.597,86,NULL,NULL,0,9300,2,NULL
925,Pretoria,1,2018-09-13 12:34:19.533,6790,NULL,NULL,NULL,799035,3,NULL
926,Port Elizaberth,1,2018-09-13 13:47:56.863,6790,NULL,NULL,NULL,299007,1,NULL
927,Nelson Mandela Bay NU,1,2018-10-31 08:47:01.610,6790,NULL,NULL,NULL,299002,1,NULL
928,Boksburg,1,2018-11-30 23:48:42.400,6790,NULL,NULL,NULL,797010,3,NULL
929,Teko-Kona,1,2018-11-30 23:49:10.680,6790,NULL,NULL,NULL,271263,1,NULL
930,Durban,1,2018-11-30 23:49:11.463,6790,NULL,NULL,NULL,599054,4,NULL
931,Qumbu,1,2018-11-30 23:49:17.590,6790,NULL,NULL,NULL,293131,1,NULL
932,Manzana,1,2018-11-30 23:49:32.230,6790,NULL,NULL,NULL,284287,1,NULL
933,Kokstad,1,2018-11-30 23:50:23.030,6790,NULL,NULL,NULL,596004,4,NULL
934,Langeni,1,2018-11-30 23:51:01.480,6790,NULL,NULL,NULL,292095,1,NULL
935,King William's Town,1,2018-11-30 23:51:04.830,6790,NULL,NULL,NULL,260044,1,NULL
936,Centurion,1,2018-11-30 23:51:37.040,6790,NULL,NULL,NULL,799059,3,NULL
937,Cape Town,1,2018-11-30 23:51:45.197,6790,NULL,NULL,NULL,199041,9,NULL
938,Colosa A,1,2018-11-30 23:51:49.753,6790,NULL,NULL,NULL,270299,1,NULL
939,Doti,1,2018-11-30 23:51:54.940,6790,NULL,NULL,NULL,270301,1,NULL
940,Engcobo NU,1,2018-11-30 23:51:59.940,6790,NULL,NULL,NULL,284004,1,NULL
941,Despatch,1,2018-11-30 23:52:35.297,6790,NULL,NULL,NULL,299004,1,NULL
942,Brackenfell,1,2018-11-30 23:53:51.000,6790,NULL,NULL,NULL,199019,9,NULL
943,Tyinirha,1,2018-11-30 23:54:11.197,6790,NULL,NULL,NULL,271193,1,NULL
944,Motherwell,1,2018-11-30 23:54:22.727,6790,NULL,NULL,NULL,299008,1,NULL
945,Tokoza,1,2018-11-30 23:58:55.620,6790,NULL,NULL,NULL,797030,3,NULL
946,Milnerton,1,2018-11-30 23:59:57.357,6790,NULL,NULL,NULL,199014,9,NULL
947,Gwadu,1,2018-12-01 00:00:04.220,6790,NULL,NULL,NULL,270480,1,NULL
948,Tsomo Mission A,1,2018-12-01 00:01:18.657,6790,NULL,NULL,NULL,282275,1,NULL
949,eMahlubini A,1,2018-12-01 00:06:04.320,6790,NULL,NULL,NULL,271464,1,NULL
950,Edenvale,1,2018-12-01 00:20:25.057,6790,NULL,NULL,NULL,797007,3,NULL
951,Debe Nek,1,2018-12-01 00:34:06.060,6790,NULL,NULL,NULL,273129,1,NULL
952,Kempton Park,1,2018-12-01 00:34:26.733,6790,NULL,NULL,NULL,797006,3,NULL
953,Buffalo City NU,1,2018-12-01 00:34:55.963,6790,NULL,NULL,NULL,260010,1,NULL
954,Thuthurha,1,2018-12-01 00:35:22.743,6790,NULL,NULL,NULL,271401,1,NULL
955,Pietermaritzburg,1,2018-12-01 00:35:23.963,6790,NULL,NULL,NULL,566003,4,NULL
956,Dwarheni,1,2018-12-01 00:35:27.507,6790,NULL,NULL,NULL,271260,1,NULL
957,Ulundi,1,2018-12-01 00:35:32.720,6790,NULL,NULL,NULL,581095,4,NULL
958,Sibangweni,1,2018-12-01 00:35:44.630,6790,NULL,NULL,NULL,292114,1,NULL
959,Peddie,1,2018-12-01 00:37:13.167,6790,NULL,NULL,NULL,274085,1,NULL
960,Empangeni,1,2018-12-01 00:37:13.660,6790,NULL,NULL,NULL,538015,4,NULL
961,Vredenburg,1,2018-12-01 00:37:58.257,6790,NULL,NULL,NULL,163004,9,NULL
962,Port Alfred,1,2018-12-01 00:38:55.570,6790,NULL,NULL,NULL,265007,1,NULL
963,Roodepoort,1,2018-12-01 00:41:12.820,6790,NULL,NULL,NULL,798022,3,NULL
964,Westville,1,2018-12-01 00:41:36.970,6790,NULL,NULL,NULL,599115,4,NULL
965,George,1,2018-12-01 00:41:37.570,6790,NULL,NULL,NULL,177006,9,NULL
966,City of Johannesburg NU,1,2018-12-01 00:41:42.137,6790,NULL,NULL,NULL,798002,3,NULL
967,Upper Mchubakazi,1,2018-12-01 00:41:43.837,6790,NULL,NULL,NULL,271162,1,NULL
968,Mafikeng,1,2018-12-01 00:41:51.687,6790,NULL,NULL,NULL,667020,7,NULL
969,Cwili,1,2018-12-01 00:42:08.570,6790,NULL,NULL,NULL,272003,1,NULL
970,Rabokala,1,2018-12-01 00:42:19.840,6790,NULL,NULL,NULL,661025,7,NULL
971,Zimbane,1,2018-12-01 00:42:23.947,6790,NULL,NULL,NULL,294160,1,NULL
972,GaMolepo,1,2018-12-01 00:45:32.203,6790,NULL,NULL,NULL,974123,5,NULL
973,Daantjie,1,2018-12-01 00:45:37.183,6790,NULL,NULL,NULL,874059,6,NULL
974,Bellville,1,2018-12-01 00:45:38.180,6790,NULL,NULL,NULL,199016,9,NULL
975,Germiston,1,2018-12-01 00:45:39.233,6790,NULL,NULL,NULL,797008,3,NULL
976,Howick,1,2018-12-01 00:49:01.607,6790,NULL,NULL,NULL,563009,4,NULL
977,Mgomanzi,1,2018-12-01 00:49:08.180,6790,NULL,NULL,NULL,271179,1,NULL
978,Vryheid,1,2018-12-01 00:50:24.633,6790,NULL,NULL,NULL,529014,4,NULL
979,Ntuzuma,1,2018-12-01 00:53:14.460,6790,NULL,NULL,NULL,599056,4,NULL
980,Mamfengwini,1,2018-12-01 00:57:53.643,6790,NULL,NULL,NULL,292078,1,NULL
981,Kei Mouth,1,2018-12-01 00:59:40.163,6790,NULL,NULL,NULL,272004,1,NULL
982,Dududu,1,2018-12-01 01:00:04.523,6790,NULL,NULL,NULL,560046,4,NULL
983,Khayamandi,1,2018-12-01 01:01:30.160,6790,NULL,NULL,NULL,167012,9,NULL
984,Lower Mcubakazi,1,2018-12-01 01:01:56.103,6790,NULL,NULL,NULL,271163,1,NULL
985,Mutale Munic NU,1,2018-12-01 01:04:52.083,6790,NULL,NULL,NULL,965002,5,NULL
986,Dutyini,1,2018-12-01 01:05:28.680,6790,NULL,NULL,NULL,296162,1,NULL
987,Makhado,1,2018-12-01 01:10:30.900,6790,NULL,NULL,NULL,968079,5,NULL
988,Qoboqobo,1,2018-12-01 01:12:24.013,6790,NULL,NULL,NULL,271361,1,NULL
989,Mvumelwano,1,2018-12-01 01:12:25.800,6790,NULL,NULL,NULL,293194,1,NULL
990,Jamestown,1,2018-12-07 00:14:54.883,6790,NULL,NULL,NULL,288004,1,NULL
991,Tabase Mission,1,2018-12-21 23:36:34.677,6790,NULL,NULL,NULL,294065,1,NULL
992,Alice,1,2018-12-25 00:46:07.333,6790,NULL,NULL,NULL,276096,1,NULL
993,Elliot,1,2019-01-11 23:35:38.117,6790,NULL,NULL,NULL,285001,1,NULL
994,aMahlongwa,1,2019-01-17 00:32:45.417,6790,NULL,NULL,NULL,561002,4,NULL
995,Gatyana RD,1,2019-01-21 14:54:04.447,2,NULL,NULL,1,0000,1,NULL
996,Mitchells Plain,1,2019-01-23 23:52:13.023,6790,NULL,NULL,NULL,199039,9,NULL
997,Somerset East,1,2019-02-05 00:05:27.823,6790,NULL,NULL,NULL,262003,1,NULL
998,eBakaneni,1,2019-02-05 23:40:46.837,6790,NULL,NULL,NULL,270486,1,NULL
999,Maluti,1,2019-02-20 23:42:52.677,6790,NULL,NULL,NULL,295117,1,NULL
1000,Teko-Springs,1,2019-02-22 00:12:46.500,6790,NULL,NULL,NULL,271331,1,NULL
